District,Type,2005,2015,2038,2050
1855,Metropolitan,0.533639789,0.533639789,0.533639789,0.533639789
1855,Rural,0.533639789,0.533639789,0.533639789,0.533639789
1855,Town,0.533639789,0.533639789,0.533639789,0.533639789
1856,Metropolitan,0.313871221,0.313871221,0.313871221,0.313871221
1856,Rural,0.313871221,0.313871221,0.313871221,0.313871221
1856,Town,0.313871221,0.313871221,0.313871221,0.313871221
1857,Metropolitan,1.312601717,1.312601717,1.312601717,1.312601717
1857,Rural,1.312601717,1.312601717,1.312601717,1.312601717
1857,Town,1.312601717,1.312601717,1.312601717,1.312601717
1858,Metropolitan,1.185791635,1.185791635,1.185791635,1.185791635
1858,Rural,1.185791635,1.185791635,1.185791635,1.185791635
1858,Town,1.185791635,1.185791635,1.185791635,1.185791635
1859,Metropolitan,1.223195807,1.223195807,1.223195807,1.223195807
1859,Rural,1.223195807,1.223195807,1.223195807,1.223195807
1859,Town,1.223195807,1.223195807,1.223195807,1.223195807
1860,Metropolitan,1.309072025,1.309072025,1.309072025,1.309072025
1860,Rural,1.309072025,1.309072025,1.309072025,1.309072025
1860,Town,1.309072025,1.309072025,1.309072025,1.309072025
1861,Metropolitan,1.394326348,1.394326348,1.394326348,1.394326348
1861,Rural,1.394326348,1.394326348,1.394326348,1.394326348
1861,Town,1.394326348,1.394326348,1.394326348,1.394326348
1862,Metropolitan,1.39208069,1.39208069,1.39208069,1.39208069
1862,Rural,1.39208069,1.39208069,1.39208069,1.39208069
1862,Town,1.39208069,1.39208069,1.39208069,1.39208069
1863,Metropolitan,1.206631008,1.206631008,1.206631008,1.206631008
1863,Rural,1.206631008,1.206631008,1.206631008,1.206631008
1863,Town,1.206631008,1.206631008,1.206631008,1.206631008
1864,Metropolitan,1.343474706,1.343474706,1.343474706,1.343474706
1864,Rural,1.343474706,1.343474706,1.343474706,1.343474706
1864,Town,1.343474706,1.343474706,1.343474706,1.343474706
1865,Metropolitan,2.078417196,2.078417196,2.078417196,2.078417196
1865,Rural,2.078417196,2.078417196,2.078417196,2.078417196
1865,Town,2.078417196,2.078417196,2.078417196,2.078417196
1866,Metropolitan,2.637105488,2.637105488,2.637105488,2.637105488
1866,Rural,2.637105488,2.637105488,2.637105488,2.637105488
1866,Town,2.637105488,2.637105488,2.637105488,2.637105488
1867,Metropolitan,0.982462884,0.982462884,0.982462884,0.982462884
1867,Rural,0.982462884,0.982462884,0.982462884,0.982462884
1867,Town,0.982462884,0.982462884,0.982462884,0.982462884
1868,Metropolitan,0.953506072,0.953506072,0.953506072,0.953506072
1868,Rural,0.953506072,0.953506072,0.953506072,0.953506072
1868,Town,0.953506072,0.953506072,0.953506072,0.953506072
1869,Metropolitan,1.449342166,1.449342166,1.449342166,1.449342166
1869,Rural,1.449342166,1.449342166,1.449342166,1.449342166
1869,Town,1.449342166,1.449342166,1.449342166,1.449342166
1870,Metropolitan,2.387032292,2.387032292,2.387032292,2.387032292
1870,Rural,2.387032292,2.387032292,2.387032292,2.387032292
1870,Town,2.387032292,2.387032292,2.387032292,2.387032292
1871,Metropolitan,2.328180841,2.328180841,2.328180841,2.328180841
1871,Rural,2.328180841,2.328180841,2.328180841,2.328180841
1871,Town,2.328180841,2.328180841,2.328180841,2.328180841
1872,Metropolitan,2.347443847,2.347443847,2.347443847,2.347443847
1872,Rural,2.347443847,2.347443847,2.347443847,2.347443847
1872,Town,2.347443847,2.347443847,2.347443847,2.347443847
1873,Metropolitan,1.803550939,1.803550939,1.803550939,1.803550939
1873,Rural,1.803550939,1.803550939,1.803550939,1.803550939
1873,Town,1.803550939,1.803550939,1.803550939,1.803550939
1874,Metropolitan,0.32436372,0.32436372,0.32436372,0.32436372
1874,Rural,0.32436372,0.32436372,0.32436372,0.32436372
1874,Town,0.32436372,0.32436372,0.32436372,0.32436372
1875,Metropolitan,1.32867695,1.32867695,1.32867695,1.32867695
1875,Rural,1.32867695,1.32867695,1.32867695,1.32867695
1875,Town,1.32867695,1.32867695,1.32867695,1.32867695
1876,Metropolitan,1.968573144,1.968573144,1.968573144,1.968573144
1876,Rural,1.968573144,1.968573144,1.968573144,1.968573144
1876,Town,1.968573144,1.968573144,1.968573144,1.968573144
1877,Metropolitan,1.629469109,1.629469109,1.629469109,1.629469109
1877,Rural,1.629469109,1.629469109,1.629469109,1.629469109
1877,Town,1.629469109,1.629469109,1.629469109,1.629469109
1878,Metropolitan,1.4095017,1.4095017,1.4095017,1.4095017
1878,Rural,1.4095017,1.4095017,1.4095017,1.4095017
1878,Town,1.4095017,1.4095017,1.4095017,1.4095017
1879,Metropolitan,1.431550066,1.431550066,1.431550066,1.431550066
1879,Rural,1.431550066,1.431550066,1.431550066,1.431550066
1879,Town,1.431550066,1.431550066,1.431550066,1.431550066
1880,Metropolitan,1.175077069,1.175077069,1.175077069,1.175077069
1880,Rural,1.175077069,1.175077069,1.175077069,1.175077069
1880,Town,1.175077069,1.175077069,1.175077069,1.175077069
1881,Metropolitan,1.53668649,1.53668649,1.53668649,1.53668649
1881,Rural,1.53668649,1.53668649,1.53668649,1.53668649
1881,Town,1.53668649,1.53668649,1.53668649,1.53668649
1882,Metropolitan,1.074942654,1.074942654,1.074942654,1.074942654
1882,Rural,1.074942654,1.074942654,1.074942654,1.074942654
1882,Town,1.074942654,1.074942654,1.074942654,1.074942654
1883,Metropolitan,0.93794264,0.93794264,0.93794264,0.93794264
1883,Rural,0.93794264,0.93794264,0.93794264,0.93794264
1883,Town,0.93794264,0.93794264,0.93794264,0.93794264
1884,Metropolitan,1.173458877,1.173458877,1.173458877,1.173458877
1884,Rural,1.173458877,1.173458877,1.173458877,1.173458877
1884,Town,1.173458877,1.173458877,1.173458877,1.173458877
1885,Metropolitan,0.950381844,0.950381844,0.950381844,0.950381844
1885,Rural,0.950381844,0.950381844,0.950381844,0.950381844
1885,Town,0.950381844,0.950381844,0.950381844,0.950381844
1886,Metropolitan,1.353396812,1.353396812,1.353396812,1.353396812
1886,Rural,1.353396812,1.353396812,1.353396812,1.353396812
1886,Town,1.353396812,1.353396812,1.353396812,1.353396812
1887,Metropolitan,1.190733444,1.190733444,1.190733444,1.190733444
1887,Rural,1.190733444,1.190733444,1.190733444,1.190733444
1887,Town,1.190733444,1.190733444,1.190733444,1.190733444
1888,Metropolitan,0.892917093,0.892917093,0.892917093,0.892917093
1888,Rural,0.892917093,0.892917093,0.892917093,0.892917093
1888,Town,0.892917093,0.892917093,0.892917093,0.892917093
1889,Metropolitan,1.051552472,1.051552472,1.051552472,1.051552472
1889,Rural,1.051552472,1.051552472,1.051552472,1.051552472
1889,Town,1.051552472,1.051552472,1.051552472,1.051552472
1890,Metropolitan,1.133278814,1.133278814,1.133278814,1.133278814
1890,Rural,1.133278814,1.133278814,1.133278814,1.133278814
1890,Town,1.133278814,1.133278814,1.133278814,1.133278814
1891,Metropolitan,0.662433502,0.662433502,0.662433502,0.662433502
1891,Rural,0.662433502,0.662433502,0.662433502,0.662433502
1891,Town,0.662433502,0.662433502,0.662433502,0.662433502
1892,Metropolitan,0.851020841,0.851020841,0.851020841,0.851020841
1892,Rural,0.851020841,0.851020841,0.851020841,0.851020841
1892,Town,0.851020841,0.851020841,0.851020841,0.851020841
1893,Metropolitan,0.42490034,0.42490034,0.42490034,0.42490034
1893,Rural,0.42490034,0.42490034,0.42490034,0.42490034
1893,Town,0.42490034,0.42490034,0.42490034,0.42490034
1894,Metropolitan,1.474640337,1.474640337,1.474640337,1.474640337
1894,Rural,1.474640337,1.474640337,1.474640337,1.474640337
1894,Town,1.474640337,1.474640337,1.474640337,1.474640337
1895,Metropolitan,1.115584321,1.115584321,1.115584321,1.115584321
1895,Rural,1.115584321,1.115584321,1.115584321,1.115584321
1895,Town,1.115584321,1.115584321,1.115584321,1.115584321
1896,Metropolitan,1.699469083,1.699469083,1.699469083,1.699469083
1896,Rural,1.699469083,1.699469083,1.699469083,1.699469083
1896,Town,1.699469083,1.699469083,1.699469083,1.699469083
1897,Metropolitan,1.477542255,1.477542255,1.477542255,1.477542255
1897,Rural,1.477542255,1.477542255,1.477542255,1.477542255
1897,Town,1.477542255,1.477542255,1.477542255,1.477542255
1898,Metropolitan,1.657168981,1.657168981,1.657168981,1.657168981
1898,Rural,1.657168981,1.657168981,1.657168981,1.657168981
1898,Town,1.657168981,1.657168981,1.657168981,1.657168981
1899,Metropolitan,0.9685046,0.9685046,0.9685046,0.9685046
1899,Rural,0.9685046,0.9685046,0.9685046,0.9685046
1899,Town,0.9685046,0.9685046,0.9685046,0.9685046
1900,Metropolitan,1.378718955,1.378718955,1.378718955,1.378718955
1900,Rural,1.378718955,1.378718955,1.378718955,1.378718955
1900,Town,1.378718955,1.378718955,1.378718955,1.378718955
1901,Metropolitan,0.977130261,0.977130261,0.977130261,0.977130261
1901,Rural,0.977130261,0.977130261,0.977130261,0.977130261
1901,Town,0.977130261,0.977130261,0.977130261,0.977130261
1902,Metropolitan,1.015690241,1.015690241,1.015690241,1.015690241
1902,Rural,1.015690241,1.015690241,1.015690241,1.015690241
1902,Town,1.015690241,1.015690241,1.015690241,1.015690241
1903,Metropolitan,1.411365285,1.411365285,1.411365285,1.411365285
1903,Rural,1.411365285,1.411365285,1.411365285,1.411365285
1903,Town,1.411365285,1.411365285,1.411365285,1.411365285
1904,Metropolitan,1.330740726,1.330740726,1.330740726,1.330740726
1904,Rural,1.330740726,1.330740726,1.330740726,1.330740726
1904,Town,1.330740726,1.330740726,1.330740726,1.330740726
1905,Metropolitan,0.955390638,0.955390638,0.955390638,0.955390638
1905,Rural,0.955390638,0.955390638,0.955390638,0.955390638
1905,Town,0.955390638,0.955390638,0.955390638,0.955390638
1906,Metropolitan,1.114841424,1.114841424,1.114841424,1.114841424
1906,Rural,1.114841424,1.114841424,1.114841424,1.114841424
1906,Town,1.114841424,1.114841424,1.114841424,1.114841424
1907,Metropolitan,1.028533053,1.028533053,1.028533053,1.028533053
1907,Rural,1.028533053,1.028533053,1.028533053,1.028533053
1907,Town,1.028533053,1.028533053,1.028533053,1.028533053
1908,Metropolitan,1.147198402,1.147198402,1.147198402,1.147198402
1908,Rural,1.147198402,1.147198402,1.147198402,1.147198402
1908,Town,1.147198402,1.147198402,1.147198402,1.147198402
1909,Metropolitan,1.089499933,1.089499933,1.089499933,1.089499933
1909,Rural,1.089499933,1.089499933,1.089499933,1.089499933
1909,Town,1.089499933,1.089499933,1.089499933,1.089499933
1910,Metropolitan,0.696007651,0.696007651,0.696007651,0.696007651
1910,Rural,0.696007651,0.696007651,0.696007651,0.696007651
1910,Town,0.696007651,0.696007651,0.696007651,0.696007651
1911,Metropolitan,0.722186491,0.722186491,0.722186491,0.722186491
1911,Rural,0.722186491,0.722186491,0.722186491,0.722186491
1911,Town,0.722186491,0.722186491,0.722186491,0.722186491
1912,Metropolitan,0.696614559,0.696614559,0.696614559,0.696614559
1912,Rural,0.696614559,0.696614559,0.696614559,0.696614559
1912,Town,0.696614559,0.696614559,0.696614559,0.696614559
1913,Metropolitan,0.748233273,0.748233273,0.748233273,0.748233273
1913,Rural,0.748233273,0.748233273,0.748233273,0.748233273
1913,Town,0.748233273,0.748233273,0.748233273,0.748233273
1914,Metropolitan,0.404344924,0.404344924,0.404344924,0.404344924
1914,Rural,0.404344924,0.404344924,0.404344924,0.404344924
1914,Town,0.404344924,0.404344924,0.404344924,0.404344924
1915,Metropolitan,0.418997886,0.418997886,0.418997886,0.418997886
1915,Rural,0.418997886,0.418997886,0.418997886,0.418997886
1915,Town,0.418997886,0.418997886,0.418997886,0.418997886
1916,Metropolitan,0.812215371,0.812215371,0.812215371,0.812215371
1916,Rural,0.812215371,0.812215371,0.812215371,0.812215371
1916,Town,0.812215371,0.812215371,0.812215371,0.812215371
1917,Metropolitan,0.419980403,0.419980403,0.419980403,0.419980403
1917,Rural,0.419980403,0.419980403,0.419980403,0.419980403
1917,Town,0.419980403,0.419980403,0.419980403,0.419980403
1918,Metropolitan,0.611744985,0.611744985,0.611744985,0.611744985
1918,Rural,0.611744985,0.611744985,0.611744985,0.611744985
1918,Town,0.611744985,0.611744985,0.611744985,0.611744985
1919,Metropolitan,0.588484146,0.588484146,0.588484146,0.588484146
1919,Rural,0.588484146,0.588484146,0.588484146,0.588484146
1919,Town,0.588484146,0.588484146,0.588484146,0.588484146
1920,Metropolitan,0.165152927,0.165152927,0.165152927,0.165152927
1920,Rural,0.165152927,0.165152927,0.165152927,0.165152927
1920,Town,0.165152927,0.165152927,0.165152927,0.165152927
1921,Metropolitan,0.476721098,0.476721098,0.476721098,0.476721098
1921,Rural,0.476721098,0.476721098,0.476721098,0.476721098
1921,Town,0.476721098,0.476721098,0.476721098,0.476721098
1922,Metropolitan,0.311203624,0.311203624,0.311203624,0.311203624
1922,Rural,0.311203624,0.311203624,0.311203624,0.311203624
1922,Town,0.311203624,0.311203624,0.311203624,0.311203624
1923,Metropolitan,0.588459836,0.588459836,0.588459836,0.588459836
1923,Rural,0.588459836,0.588459836,0.588459836,0.588459836
1923,Town,0.588459836,0.588459836,0.588459836,0.588459836
1924,Metropolitan,0.543970014,0.543970014,0.543970014,0.543970014
1924,Rural,0.543970014,0.543970014,0.543970014,0.543970014
1924,Town,0.543970014,0.543970014,0.543970014,0.543970014
1925,Metropolitan,0.541380877,0.541380877,0.541380877,0.541380877
1925,Rural,0.541380877,0.541380877,0.541380877,0.541380877
1925,Town,0.541380877,0.541380877,0.541380877,0.541380877
1926,Metropolitan,0.712911314,0.712911314,0.712911314,0.712911314
1926,Rural,0.712911314,0.712911314,0.712911314,0.712911314
1926,Town,0.712911314,0.712911314,0.712911314,0.712911314
1927,Metropolitan,1.152947699,1.152947699,1.152947699,1.152947699
1927,Rural,1.152947699,1.152947699,1.152947699,1.152947699
1927,Town,1.152947699,1.152947699,1.152947699,1.152947699
1928,Metropolitan,1.031648628,1.031648628,1.031648628,1.031648628
1928,Rural,1.031648628,1.031648628,1.031648628,1.031648628
1928,Town,1.031648628,1.031648628,1.031648628,1.031648628
1929,Metropolitan,0.684266568,0.684266568,0.684266568,0.684266568
1929,Rural,0.684266568,0.684266568,0.684266568,0.684266568
1929,Town,0.684266568,0.684266568,0.684266568,0.684266568
1930,Metropolitan,0.966420467,0.966420467,0.966420467,0.966420467
1930,Rural,0.966420467,0.966420467,0.966420467,0.966420467
1930,Town,0.966420467,0.966420467,0.966420467,0.966420467
1931,Metropolitan,1.96668549,1.96668549,1.96668549,1.96668549
1931,Rural,1.96668549,1.96668549,1.96668549,1.96668549
1931,Town,1.96668549,1.96668549,1.96668549,1.96668549
1932,Metropolitan,1.679085755,1.679085755,1.679085755,1.679085755
1932,Rural,1.679085755,1.679085755,1.679085755,1.679085755
1932,Town,1.679085755,1.679085755,1.679085755,1.679085755
1933,Metropolitan,0.778388389,0.778388389,0.778388389,0.778388389
1933,Rural,0.778388389,0.778388389,0.778388389,0.778388389
1933,Town,0.778388389,0.778388389,0.778388389,0.778388389
1934,Metropolitan,0.402553963,0.402553963,0.402553963,0.402553963
1934,Rural,0.402553963,0.402553963,0.402553963,0.402553963
1934,Town,0.402553963,0.402553963,0.402553963,0.402553963
1935,Metropolitan,0.914134615,0.914134615,0.914134615,0.914134615
1935,Rural,0.914134615,0.914134615,0.914134615,0.914134615
1935,Town,0.914134615,0.914134615,0.914134615,0.914134615
1936,Metropolitan,0.267816021,0.267816021,0.267816021,0.267816021
1936,Rural,0.267816021,0.267816021,0.267816021,0.267816021
1936,Town,0.267816021,0.267816021,0.267816021,0.267816021
1937,Metropolitan,0.76220252,0.76220252,0.76220252,0.76220252
1937,Rural,0.76220252,0.76220252,0.76220252,0.76220252
1937,Town,0.76220252,0.76220252,0.76220252,0.76220252
1938,Metropolitan,0.580047471,0.580047471,0.580047471,0.580047471
1938,Rural,0.580047471,0.580047471,0.580047471,0.580047471
1938,Town,0.580047471,0.580047471,0.580047471,0.580047471
1939,Metropolitan,0.233041533,0.233041533,0.233041533,0.233041533
1939,Rural,0.233041533,0.233041533,0.233041533,0.233041533
1939,Town,0.233041533,0.233041533,0.233041533,0.233041533
1940,Metropolitan,0.834184223,0.834184223,0.834184223,0.834184223
1940,Rural,0.834184223,0.834184223,0.834184223,0.834184223
1940,Town,0.834184223,0.834184223,0.834184223,0.834184223
1941,Metropolitan,0.958003,0.958003,0.958003,0.958003
1941,Rural,0.958003,0.958003,0.958003,0.958003
1941,Town,0.958003,0.958003,0.958003,0.958003
1942,Metropolitan,0.534288132,0.534288132,0.534288132,0.534288132
1942,Rural,0.534288132,0.534288132,0.534288132,0.534288132
1942,Town,0.534288132,0.534288132,0.534288132,0.534288132
1943,Metropolitan,0.35287881,0.35287881,0.35287881,0.35287881
1943,Rural,0.35287881,0.35287881,0.35287881,0.35287881
1943,Town,0.35287881,0.35287881,0.35287881,0.35287881
1944,Metropolitan,0.307098924,0.307098924,0.307098924,0.307098924
1944,Rural,0.307098924,0.307098924,0.307098924,0.307098924
1944,Town,0.307098924,0.307098924,0.307098924,0.307098924
1945,Metropolitan,0.416022272,0.416022272,0.416022272,0.416022272
1945,Rural,0.416022272,0.416022272,0.416022272,0.416022272
1945,Town,0.416022272,0.416022272,0.416022272,0.416022272
1946,Metropolitan,0.3384487,0.3384487,0.3384487,0.3384487
1946,Rural,0.3384487,0.3384487,0.3384487,0.3384487
1946,Town,0.3384487,0.3384487,0.3384487,0.3384487
1947,Metropolitan,0.307905176,0.307905176,0.307905176,0.307905176
1947,Rural,0.307905176,0.307905176,0.307905176,0.307905176
1947,Town,0.307905176,0.307905176,0.307905176,0.307905176
1948,Metropolitan,0.670768524,0.670768524,0.670768524,0.670768524
1948,Rural,0.670768524,0.670768524,0.670768524,0.670768524
1948,Town,0.670768524,0.670768524,0.670768524,0.670768524
1949,Metropolitan,0.687772128,0.687772128,0.687772128,0.687772128
1949,Rural,0.687772128,0.687772128,0.687772128,0.687772128
1949,Town,0.687772128,0.687772128,0.687772128,0.687772128
1950,Metropolitan,5.177450042,5.177450042,5.177450042,5.177450042
1950,Rural,5.177450042,5.177450042,5.177450042,5.177450042
1950,Town,5.177450042,5.177450042,5.177450042,5.177450042
1951,Metropolitan,2.109928025,2.109928025,2.109928025,2.109928025
1951,Rural,2.109928025,2.109928025,2.109928025,2.109928025
1951,Town,2.109928025,2.109928025,2.109928025,2.109928025
1952,Metropolitan,1.013086919,1.013086919,1.013086919,1.013086919
1952,Rural,1.013086919,1.013086919,1.013086919,1.013086919
1952,Town,1.013086919,1.013086919,1.013086919,1.013086919
1953,Metropolitan,1.975630222,1.975630222,1.975630222,1.975630222
1953,Rural,1.975630222,1.975630222,1.975630222,1.975630222
1953,Town,1.975630222,1.975630222,1.975630222,1.975630222
1954,Metropolitan,1.797324857,1.797324857,1.797324857,1.797324857
1954,Rural,1.797324857,1.797324857,1.797324857,1.797324857
1954,Town,1.797324857,1.797324857,1.797324857,1.797324857
1955,Metropolitan,1.956989238,1.956989238,1.956989238,1.956989238
1955,Rural,1.956989238,1.956989238,1.956989238,1.956989238
1955,Town,1.956989238,1.956989238,1.956989238,1.956989238
1956,Metropolitan,1.923955535,1.923955535,1.923955535,1.923955535
1956,Rural,1.923955535,1.923955535,1.923955535,1.923955535
1956,Town,1.923955535,1.923955535,1.923955535,1.923955535
1957,Metropolitan,0.965978615,0.965978615,0.965978615,0.965978615
1957,Rural,0.965978615,0.965978615,0.965978615,0.965978615
1957,Town,0.965978615,0.965978615,0.965978615,0.965978615
1958,Metropolitan,0.136394229,0.136394229,0.136394229,0.136394229
1958,Rural,0.136394229,0.136394229,0.136394229,0.136394229
1958,Town,0.136394229,0.136394229,0.136394229,0.136394229
1959,Metropolitan,1.05901006,1.05901006,1.05901006,1.05901006
1959,Rural,1.05901006,1.05901006,1.05901006,1.05901006
1959,Town,1.05901006,1.05901006,1.05901006,1.05901006
1960,Metropolitan,0.856868701,0.856868701,0.856868701,0.856868701
1960,Rural,0.856868701,0.856868701,0.856868701,0.856868701
1960,Town,0.856868701,0.856868701,0.856868701,0.856868701
1961,Metropolitan,0.941323957,0.941323957,0.941323957,0.941323957
1961,Rural,0.941323957,0.941323957,0.941323957,0.941323957
1961,Town,0.941323957,0.941323957,0.941323957,0.941323957
1962,Metropolitan,1.746942951,1.746942951,1.746942951,1.746942951
1962,Rural,1.746942951,1.746942951,1.746942951,1.746942951
1962,Town,1.746942951,1.746942951,1.746942951,1.746942951
1963,Metropolitan,1.539357913,1.539357913,1.539357913,1.539357913
1963,Rural,1.539357913,1.539357913,1.539357913,1.539357913
1963,Town,1.539357913,1.539357913,1.539357913,1.539357913
1964,Metropolitan,2.584455441,2.584455441,2.584455441,2.584455441
1964,Rural,2.584455441,2.584455441,2.584455441,2.584455441
1964,Town,2.584455441,2.584455441,2.584455441,2.584455441
1965,Metropolitan,1.524857249,1.524857249,1.524857249,1.524857249
1965,Rural,1.524857249,1.524857249,1.524857249,1.524857249
1965,Town,1.524857249,1.524857249,1.524857249,1.524857249
1966,Metropolitan,0.620761615,0.620761615,0.620761615,0.620761615
1966,Rural,0.620761615,0.620761615,0.620761615,0.620761615
1966,Town,0.620761615,0.620761615,0.620761615,0.620761615
1967,Metropolitan,0.625632256,0.625632256,0.625632256,0.625632256
1967,Rural,0.625632256,0.625632256,0.625632256,0.625632256
1967,Town,0.625632256,0.625632256,0.625632256,0.625632256
1968,Metropolitan,0.182444787,0.182444787,0.182444787,0.182444787
1968,Rural,0.182444787,0.182444787,0.182444787,0.182444787
1968,Town,0.182444787,0.182444787,0.182444787,0.182444787
1969,Metropolitan,0.837814454,0.837814454,0.837814454,0.837814454
1969,Rural,0.837814454,0.837814454,0.837814454,0.837814454
1969,Town,0.837814454,0.837814454,0.837814454,0.837814454
1970,Metropolitan,0.588803603,0.588803603,0.588803603,0.588803603
1970,Rural,0.588803603,0.588803603,0.588803603,0.588803603
1970,Town,0.588803603,0.588803603,0.588803603,0.588803603
1971,Metropolitan,1.392352085,1.392352085,1.392352085,1.392352085
1971,Rural,1.392352085,1.392352085,1.392352085,1.392352085
1971,Town,1.392352085,1.392352085,1.392352085,1.392352085
1972,Metropolitan,1.68650865,1.68650865,1.68650865,1.68650865
1972,Rural,1.68650865,1.68650865,1.68650865,1.68650865
1972,Town,1.68650865,1.68650865,1.68650865,1.68650865
1973,Metropolitan,4.57E-04,0.000456716,0.000456716,0.000456716
1973,Rural,4.57E-04,0.000456716,0.000456716,0.000456716
1973,Town,4.57E-04,0.000456716,0.000456716,0.000456716
1974,Metropolitan,0.013737437,0.013737437,0.013737437,0.013737437
1974,Rural,0.013737437,0.013737437,0.013737437,0.013737437
1974,Town,0.013737437,0.013737437,0.013737437,0.013737437
1975,Metropolitan,1.093699391,1.093699391,1.093699391,1.093699391
1975,Rural,1.093699391,1.093699391,1.093699391,1.093699391
1975,Town,1.093699391,1.093699391,1.093699391,1.093699391
1976,Metropolitan,1.252541577,1.252541577,1.252541577,1.252541577
1976,Rural,1.252541577,1.252541577,1.252541577,1.252541577
1976,Town,1.252541577,1.252541577,1.252541577,1.252541577
1977,Metropolitan,2.119033312,2.119033312,2.119033312,2.119033312
1977,Rural,2.119033312,2.119033312,2.119033312,2.119033312
1977,Town,2.119033312,2.119033312,2.119033312,2.119033312
1978,Metropolitan,2.138706943,2.138706943,2.138706943,2.138706943
1978,Rural,2.138706943,2.138706943,2.138706943,2.138706943
1978,Town,2.138706943,2.138706943,2.138706943,2.138706943
1979,Metropolitan,2.277152846,2.277152846,2.277152846,2.277152846
1979,Rural,2.277152846,2.277152846,2.277152846,2.277152846
1979,Town,2.277152846,2.277152846,2.277152846,2.277152846
1980,Metropolitan,0.047106877,0.047106877,0.047106877,0.047106877
1980,Rural,0.047106877,0.047106877,0.047106877,0.047106877
1980,Town,0.047106877,0.047106877,0.047106877,0.047106877
1981,Metropolitan,1.649972102,1.649972102,1.649972102,1.649972102
1981,Rural,1.649972102,1.649972102,1.649972102,1.649972102
1981,Town,1.649972102,1.649972102,1.649972102,1.649972102
1982,Metropolitan,0.00219155,0.00219155,0.00219155,0.00219155
1982,Rural,0.00219155,0.00219155,0.00219155,0.00219155
1982,Town,0.00219155,0.00219155,0.00219155,0.00219155
1983,Metropolitan,3.89076E-07,3.89E-07,3.89E-07,3.89E-07
1983,Rural,3.89076E-07,3.89E-07,3.89E-07,3.89E-07
1983,Town,3.89076E-07,3.89E-07,3.89E-07,3.89E-07
1984,Metropolitan,3.202457462,3.202457462,3.202457462,3.202457462
1984,Rural,3.202457462,3.202457462,3.202457462,3.202457462
1984,Town,3.202457462,3.202457462,3.202457462,3.202457462
1985,Metropolitan,0.536182689,0.536182689,0.536182689,0.536182689
1985,Rural,0.536182689,0.536182689,0.536182689,0.536182689
1985,Town,0.536182689,0.536182689,0.536182689,0.536182689
1986,Metropolitan,0.178205469,0.178205469,0.178205469,0.178205469
1986,Rural,0.178205469,0.178205469,0.178205469,0.178205469
1986,Town,0.178205469,0.178205469,0.178205469,0.178205469
1987,Metropolitan,0.54465302,0.54465302,0.54465302,0.54465302
1987,Rural,0.54465302,0.54465302,0.54465302,0.54465302
1987,Town,0.54465302,0.54465302,0.54465302,0.54465302
1988,Metropolitan,1.887588797,1.887588797,1.887588797,1.887588797
1988,Rural,1.887588797,1.887588797,1.887588797,1.887588797
1988,Town,1.887588797,1.887588797,1.887588797,1.887588797
1989,Metropolitan,1.551542621,1.551542621,1.551542621,1.551542621
1989,Rural,1.551542621,1.551542621,1.551542621,1.551542621
1989,Town,1.551542621,1.551542621,1.551542621,1.551542621
1990,Metropolitan,1.043893834,1.043893834,1.043893834,1.043893834
1990,Rural,1.043893834,1.043893834,1.043893834,1.043893834
1990,Town,1.043893834,1.043893834,1.043893834,1.043893834
1991,Metropolitan,0.110292997,0.110292997,0.110292997,0.110292997
1991,Rural,0.110292997,0.110292997,0.110292997,0.110292997
1991,Town,0.110292997,0.110292997,0.110292997,0.110292997
1992,Metropolitan,1.154503941,1.154503941,1.154503941,1.154503941
1992,Rural,1.154503941,1.154503941,1.154503941,1.154503941
1992,Town,1.154503941,1.154503941,1.154503941,1.154503941
1993,Metropolitan,0.89424544,0.89424544,0.89424544,0.89424544
1993,Rural,0.89424544,0.89424544,0.89424544,0.89424544
1993,Town,0.89424544,0.89424544,0.89424544,0.89424544
1994,Metropolitan,0.766739769,0.766739769,0.766739769,0.766739769
1994,Rural,0.766739769,0.766739769,0.766739769,0.766739769
1994,Town,0.766739769,0.766739769,0.766739769,0.766739769
1995,Metropolitan,0.160781382,0.160781382,0.160781382,0.160781382
1995,Rural,0.160781382,0.160781382,0.160781382,0.160781382
1995,Town,0.160781382,0.160781382,0.160781382,0.160781382
1996,Metropolitan,2.841826457,2.841826457,2.841826457,2.841826457
1996,Rural,2.841826457,2.841826457,2.841826457,2.841826457
1996,Town,2.841826457,2.841826457,2.841826457,2.841826457
1997,Metropolitan,0.001889646,0.001889646,0.001889646,0.001889646
1997,Rural,0.001889646,0.001889646,0.001889646,0.001889646
1997,Town,0.001889646,0.001889646,0.001889646,0.001889646
1998,Metropolitan,0.129360528,0.129360528,0.129360528,0.129360528
1998,Rural,0.129360528,0.129360528,0.129360528,0.129360528
1998,Town,0.129360528,0.129360528,0.129360528,0.129360528
1999,Metropolitan,0.045971353,0.045971353,0.045971353,0.045971353
1999,Rural,0.045971353,0.045971353,0.045971353,0.045971353
1999,Town,0.045971353,0.045971353,0.045971353,0.045971353
2000,Metropolitan,0.161885488,0.161885488,0.161885488,0.161885488
2000,Rural,0.161885488,0.161885488,0.161885488,0.161885488
2000,Town,0.161885488,0.161885488,0.161885488,0.161885488
2001,Metropolitan,1.690993913,1.690993913,1.690993913,1.690993913
2001,Rural,1.690993913,1.690993913,1.690993913,1.690993913
2001,Town,1.690993913,1.690993913,1.690993913,1.690993913
