District,Type,2005,2015,2038,2050
4845,Rural,2647.879438,2647.879438,2647.879438,2647.879438
4845,Town,0,0,0,0
4846,Metropolitan,0,0,0,0
4846,Rural,1656.51491,1656.51491,1656.51491,1656.51491
4846,Town,0,0,0,0
4847,Metropolitan,0,0,0,0
4847,Rural,1673.317343,1673.317343,1673.317343,1673.317343
4847,Town,0,0,0,0
4848,Metropolitan,0,0,0,0
4848,Rural,840.8180966,840.8180966,840.8180966,840.8180966
4848,Town,0,0,0,0
4849,Metropolitan,0,0,0,0
4849,Rural,301.1634761,301.1634761,301.1634761,301.1634761
4849,Town,0,0,0,0
4850,Metropolitan,0,0,0,0
4850,Rural,2065.521897,2065.521897,2065.521897,2065.521897
4850,Town,0,0,0,0
4851,Metropolitan,0,0,0,0
4851,Rural,1296.765446,1296.765446,1296.765446,1296.765446
4851,Town,0,0,0,0
4852,Metropolitan,607.3009771,607.3009771,607.3009771,607.3009771
4852,Rural,0,0,0,0
4852,Town,0,0,0,0
4853,Metropolitan,0,0,0,0
4853,Rural,3217.848592,3217.848592,3217.848592,3217.848592
4853,Town,0,0,0,0
4854,Metropolitan,0,0,0,0
4854,Rural,1392.897604,1392.897604,1392.897604,1392.897604
4854,Town,0,0,0,0
4855,Metropolitan,0,0,0,0
4855,Rural,2665.345228,2665.345228,2665.345228,2665.345228
4855,Town,0,0,0,0
4856,Metropolitan,0,0,0,0
4856,Rural,1788.317708,1788.317708,1788.317708,1788.317708
4856,Town,0,0,0,0
4857,Metropolitan,0,0,0,0
4857,Rural,3524.172989,3524.172989,3524.172989,3524.172989
4857,Town,0,0,0,0
4858,Metropolitan,531.1642419,531.1642419,531.1642419,531.1642419
4858,Rural,0,0,0,0
4858,Town,0,0,0,0
4859,Metropolitan,484.8905265,484.8905265,484.8905265,484.8905265
4859,Rural,0,0,0,0
4859,Town,0,0,0,0
4860,Metropolitan,216.8119582,216.8119582,216.8119582,216.8119582
4860,Rural,0,0,0,0
4860,Town,0,0,0,0
4861,Metropolitan,198.1819358,198.1819358,198.1819358,198.1819358
4861,Rural,0,0,0,0
4861,Town,0,0,0,0
4862,Metropolitan,1047.814936,1047.814936,1047.814936,1047.814936
4862,Rural,0,0,0,0
4862,Town,0,0,0,0
4863,Metropolitan,211.0752291,211.0752291,211.0752291,211.0752291
4863,Rural,0,0,0,0
4863,Town,0,0,0,0
4864,Metropolitan,661.9954246,661.9954246,661.9954246,661.9954246
4864,Rural,0,0,0,0
4864,Town,0,0,0,0
4865,Metropolitan,332.4722636,332.4722636,332.4722636,332.4722636
4865,Rural,0,0,0,0
4865,Town,0,0,0,0
4866,Metropolitan,843.9839269,843.9839269,843.9839269,843.9839269
4866,Rural,0,0,0,0
4866,Town,0,0,0,0
4867,Metropolitan,499.4888742,499.4888742,499.4888742,499.4888742
4867,Rural,0,0,0,0
4867,Town,0,0,0,0
4868,Metropolitan,930.6050743,930.6050743,930.6050743,930.6050743
4868,Rural,0,0,0,0
4868,Town,0,0,0,0
4869,Metropolitan,377.603242,377.603242,377.603242,377.603242
4869,Rural,0,0,0,0
4869,Town,0,0,0,0
4870,Metropolitan,65.58230851,65.58230851,65.58230851,65.58230851
4870,Rural,0,0,0,0
4870,Town,0,0,0,0
4871,Metropolitan,144.478719,144.478719,144.478719,144.478719
4871,Rural,0,0,0,0
4871,Town,0,0,0,0
4872,Metropolitan,319.1979793,319.1979793,319.1979793,319.1979793
4872,Rural,0,0,0,0
4872,Town,0,0,0,0
4873,Metropolitan,291.8135415,291.8135415,291.8135415,291.8135415
4873,Rural,0,0,0,0
4873,Town,0,0,0,0
4874,Metropolitan,99.60937768,99.60937768,99.60937768,99.60937768
4874,Rural,0,0,0,0
4874,Town,0,0,0,0
4875,Metropolitan,52.59528843,52.59528843,52.59528843,52.59528843
4875,Rural,0,0,0,0
4875,Town,0,0,0,0
4876,Metropolitan,0,0,0,0
4876,Rural,2901.224862,2901.224862,2901.224862,2901.224862
4876,Town,0,0,0,0
4877,Metropolitan,352.9972048,352.9972048,352.9972048,352.9972048
4877,Rural,0,0,0,0
4877,Town,0,0,0,0
4878,Metropolitan,728.0413106,728.0413106,728.0413106,728.0413106
4878,Rural,0,0,0,0
4878,Town,0,0,0,0
4879,Metropolitan,422.3587662,422.3587662,422.3587662,422.3587662
4879,Rural,0,0,0,0
4879,Town,0,0,0,0
4880,Metropolitan,0,0,0,0
4880,Rural,1810.108194,1810.108194,1810.108194,1810.108194
4880,Town,0,0,0,0
4881,Metropolitan,0,0,0,0
4881,Rural,1569.761215,1569.761215,1569.761215,1569.761215
4881,Town,0,0,0,0
4882,Metropolitan,0,0,0,0
4882,Rural,2407.150271,2407.150271,2407.150271,2407.150271
4882,Town,0,0,0,0
4883,Metropolitan,1083.884336,1083.884336,1083.884336,1083.884336
4883,Rural,0,0,0,0
4883,Town,0,0,0,0
4884,Metropolitan,571.6464633,571.6464633,571.6464633,571.6464633
4884,Rural,0,0,0,0
4884,Town,0,0,0,0
4885,Metropolitan,531.3842153,531.3842153,531.3842153,531.3842153
4885,Rural,0,0,0,0
4885,Town,0,0,0,0
4886,Metropolitan,0,0,0,0
4886,Rural,6049.457948,6049.457948,6049.457948,6049.457948
4886,Town,0,0,0,0
4887,Metropolitan,0,0,0,0
4887,Rural,6246.619955,6246.619955,6246.619955,6246.619955
4887,Town,0,0,0,0
4888,Metropolitan,0,0,0,0
4888,Rural,2258.307984,2258.307984,2258.307984,2258.307984
4888,Town,0,0,0,0
4889,Metropolitan,1272.68431,1272.68431,1272.68431,1272.68431
4889,Rural,0,0,0,0
4889,Town,0,0,0,0
4890,Metropolitan,0,0,0,0
4890,Rural,156.3493661,156.3493661,156.3493661,156.3493661
4890,Town,0,0,0,0
4891,Metropolitan,54.01375666,54.01375666,54.01375666,54.01375666
4891,Rural,0,0,0,0
4891,Town,0,0,0,0
4892,Metropolitan,51.88127859,51.88127859,51.88127859,51.88127859
4892,Rural,0,0,0,0
4892,Town,0,0,0,0
4893,Metropolitan,11.48886475,11.48886475,11.48886475,11.48886475
4893,Rural,0,0,0,0
4893,Town,0,0,0,0
4894,Metropolitan,10.79601022,10.79601022,10.79601022,10.79601022
4894,Rural,0,0,0,0
4894,Town,0,0,0,0
4895,Metropolitan,179.80341,179.80341,179.80341,179.80341
4895,Rural,0,0,0,0
4895,Town,0,0,0,0
4896,Metropolitan,123.1482758,123.1482758,123.1482758,123.1482758
4896,Rural,0,0,0,0
4896,Town,0,0,0,0
4897,Metropolitan,24.43093004,24.43093004,24.43093004,24.43093004
4897,Rural,0,0,0,0
4897,Town,0,0,0,0
4898,Metropolitan,821.124833,821.124833,821.124833,821.124833
4898,Rural,0,0,0,0
4898,Town,0,0,0,0
4899,Metropolitan,222.6439426,222.6439426,222.6439426,222.6439426
4899,Rural,0,0,0,0
4899,Town,0,0,0,0
4900,Metropolitan,252.7819317,252.7819317,252.7819317,252.7819317
4900,Rural,0,0,0,0
4900,Town,0,0,0,0
4901,Metropolitan,159.0633651,159.0633651,159.0633651,159.0633651
4901,Rural,0,0,0,0
4901,Town,0,0,0,0
4902,Metropolitan,134.4497914,134.4497914,134.4497914,134.4497914
4902,Rural,0,0,0,0
4902,Town,0,0,0,0
4903,Metropolitan,101.5999581,101.5999581,101.5999581,101.5999581
4903,Rural,0,0,0,0
4903,Town,0,0,0,0
4904,Metropolitan,236.8217224,236.8217224,236.8217224,236.8217224
4904,Rural,0,0,0,0
4904,Town,0,0,0,0
4905,Metropolitan,106.2488875,106.2488875,106.2488875,106.2488875
4905,Rural,0,0,0,0
4905,Town,0,0,0,0
4906,Metropolitan,728.8086901,728.8086901,728.8086901,728.8086901
4906,Rural,0,0,0,0
4906,Town,0,0,0,0
4907,Metropolitan,333.0598834,333.0598834,333.0598834,333.0598834
4907,Rural,0,0,0,0
4907,Town,0,0,0,0
4908,Metropolitan,275.1004005,275.1004005,275.1004005,275.1004005
4908,Rural,0,0,0,0
4908,Town,0,0,0,0
4909,Metropolitan,28.59125088,28.59125088,28.59125088,28.59125088
4909,Rural,0,0,0,0
4909,Town,0,0,0,0
4910,Metropolitan,15.48535315,15.48535315,15.48535315,15.48535315
4910,Rural,0,0,0,0
4910,Town,0,0,0,0
4911,Metropolitan,29.82085679,29.82085679,29.82085679,29.82085679
4911,Rural,0,0,0,0
4911,Town,0,0,0,0
4912,Metropolitan,16.8258385,16.8258385,16.8258385,16.8258385
4912,Rural,0,0,0,0
4912,Town,0,0,0,0
4913,Metropolitan,6.029922279,6.029922279,6.029922279,6.029922279
4913,Rural,0,0,0,0
4913,Town,0,0,0,0
4914,Metropolitan,11.33974996,11.33974996,11.33974996,11.33974996
4914,Rural,0,0,0,0
4914,Town,0,0,0,0
4915,Metropolitan,19.15554928,19.15554928,19.15554928,19.15554928
4915,Rural,0,0,0,0
4915,Town,0,0,0,0
4916,Metropolitan,86.09035093,86.09035093,86.09035093,86.09035093
4916,Rural,0,0,0,0
4916,Town,0,0,0,0
4917,Metropolitan,344.8332273,344.8332273,344.8332273,344.8332273
4917,Rural,0,0,0,0
4917,Town,0,0,0,0
4918,Metropolitan,283.9942609,283.9942609,283.9942609,283.9942609
4918,Rural,0,0,0,0
4918,Town,0,0,0,0
4919,Metropolitan,1538.859896,1538.859896,1538.859896,1538.859896
4919,Rural,0,0,0,0
4919,Town,0,0,0,0
4920,Metropolitan,2025.642694,2025.642694,2025.642694,2025.642694
4920,Rural,0,0,0,0
4920,Town,0,0,0,0
4921,Metropolitan,0,0,0,0
4921,Rural,2459.308029,2459.308029,2459.308029,2459.308029
4921,Town,0,0,0,0
4922,Metropolitan,0,0,0,0
4922,Rural,3344.810689,3344.810689,3344.810689,3344.810689
4922,Town,0,0,0,0
4923,Metropolitan,0,0,0,0
4923,Rural,5788.623153,5788.623153,5788.623153,5788.623153
4923,Town,0,0,0,0
4924,Metropolitan,305.0000037,305.0000037,305.0000037,305.0000037
4924,Rural,0,0,0,0
4924,Town,0,0,0,0
4925,Metropolitan,0,0,0,0
4925,Rural,110.9813372,110.9813372,110.9813372,110.9813372
4925,Town,0,0,0,0
4926,Metropolitan,0,0,0,0
4926,Rural,924.5361521,924.5361521,924.5361521,924.5361521
4926,Town,0,0,0,0
4927,Metropolitan,0,0,0,0
4927,Rural,275.1218819,275.1218819,275.1218819,275.1218819
4927,Town,0,0,0,0
4928,Metropolitan,0,0,0,0
4928,Rural,1220.90906,1220.90906,1220.90906,1220.90906
4928,Town,0,0,0,0
4929,Metropolitan,0,0,0,0
4929,Rural,190.4645404,190.4645404,190.4645404,190.4645404
4929,Town,0,0,0,0
4930,Metropolitan,0,0,0,0
4930,Rural,627.0649707,627.0649707,627.0649707,627.0649707
4930,Town,0,0,0,0
4931,Metropolitan,0,0,0,0
4931,Rural,3033.026823,3033.026823,3033.026823,3033.026823
4931,Town,0,0,0,0
4932,Metropolitan,0,0,0,0
4932,Rural,955.8523924,955.8523924,955.8523924,955.8523924
4932,Town,0,0,0,0
4933,Metropolitan,0,0,0,0
4933,Rural,148.7622315,148.7622315,148.7622315,148.7622315
4933,Town,0,0,0,0
4934,Metropolitan,0,0,0,0
4934,Rural,657.8715783,657.8715783,657.8715783,657.8715783
4934,Town,0,0,0,0
4935,Metropolitan,0,0,0,0
4935,Rural,360.682784,360.682784,360.682784,360.682784
4935,Town,0,0,0,0
4936,Metropolitan,348.2564682,348.2564682,348.2564682,348.2564682
4936,Rural,0,0,0,0
4936,Town,0,0,0,0
4937,Metropolitan,0,0,0,0
4937,Rural,1214.662443,1214.662443,1214.662443,1214.662443
4937,Town,0,0,0,0
4938,Metropolitan,0,0,0,0
4938,Rural,2916.780004,2916.780004,2916.780004,2916.780004
4938,Town,0,0,0,0
4939,Metropolitan,0,0,0,0
4939,Rural,2901.772228,2901.772228,2901.772228,2901.772228
4939,Town,0,0,0,0
4940,Metropolitan,0,0,0,0
4940,Rural,1030.887726,1030.887726,1030.887726,1030.887726
4940,Town,0,0,0,0
4941,Metropolitan,1062.1946,1062.1946,1062.1946,1062.1946
4941,Rural,0,0,0,0
4941,Town,0,0,0,0
4942,Metropolitan,976.3578452,976.3578452,976.3578452,976.3578452
4942,Rural,0,0,0,0
4942,Town,0,0,0,0
4943,Metropolitan,0,0,0,0
4943,Rural,957.9040008,957.9040008,957.9040008,957.9040008
4943,Town,0,0,0,0
4944,Metropolitan,0,0,0,0
4944,Rural,1846.90085,1846.90085,1846.90085,1846.90085
4944,Town,0,0,0,0
4945,Metropolitan,0,0,0,0
4945,Rural,2024.736539,2024.736539,2024.736539,2024.736539
4945,Town,0,0,0,0
4946,Metropolitan,0,0,0,0
4946,Rural,4435.865873,4435.865873,4435.865873,4435.865873
4946,Town,0,0,0,0
4947,Metropolitan,0,0,0,0
4947,Rural,620.7288486,620.7288486,620.7288486,620.7288486
4947,Town,0,0,0,0
4948,Metropolitan,0,0,0,0
4948,Rural,799.1344244,799.1344244,799.1344244,799.1344244
4948,Town,0,0,0,0
4949,Metropolitan,0,0,0,0
4949,Rural,1579.729456,1579.729456,1579.729456,1579.729456
4949,Town,0,0,0,0
4950,Metropolitan,0,0,0,0
4950,Rural,1423.462719,1423.462719,1423.462719,1423.462719
4950,Town,0,0,0,0
4951,Metropolitan,255.5709153,255.5709153,255.5709153,255.5709153
4951,Rural,0,0,0,0
4951,Town,0,0,0,0
4952,Metropolitan,72.40047128,72.40047128,72.40047128,72.40047128
4952,Rural,0,0,0,0
4952,Town,0,0,0,0
4953,Metropolitan,0,0,0,0
4953,Rural,1455.905333,1455.905333,1455.905333,1455.905333
4953,Town,0,0,0,0
4954,Metropolitan,250.9619999,250.9619999,250.9619999,250.9619999
4954,Rural,0,0,0,0
4954,Town,0,0,0,0
4955,Metropolitan,359.9338786,359.9338786,359.9338786,359.9338786
4955,Rural,0,0,0,0
4955,Town,0,0,0,0
4956,Metropolitan,848.1603739,848.1603739,848.1603739,848.1603739
4956,Rural,0,0,0,0
4956,Town,0,0,0,0
4957,Metropolitan,69.14456213,69.14456213,69.14456213,69.14456213
4957,Rural,0,0,0,0
4957,Town,0,0,0,0
4958,Metropolitan,254.8435081,254.8435081,254.8435081,254.8435081
4958,Rural,0,0,0,0
4958,Town,0,0,0,0
4959,Metropolitan,270.45537,270.45537,270.45537,270.45537
4959,Rural,0,0,0,0
4959,Town,0,0,0,0
4960,Metropolitan,538.1408077,538.1408077,538.1408077,538.1408077
4960,Rural,0,0,0,0
4960,Town,0,0,0,0
4961,Metropolitan,0,0,0,0
4961,Rural,2883.617897,2883.617897,2883.617897,2883.617897
4961,Town,0,0,0,0
4962,Metropolitan,696.1441092,696.1441092,696.1441092,696.1441092
4962,Rural,0,0,0,0
4962,Town,0,0,0,0
4963,Metropolitan,0,0,0,0
4963,Rural,1614.705647,1614.705647,1614.705647,1614.705647
4963,Town,0,0,0,0
4964,Metropolitan,0,0,0,0
4964,Rural,1415.860064,1415.860064,1415.860064,1415.860064
4964,Town,0,0,0,0
4965,Metropolitan,0,0,0,0
4965,Rural,856.3422724,856.3422724,856.3422724,856.3422724
4965,Town,0,0,0,0
4966,Metropolitan,928.4467705,928.4467705,928.4467705,928.4467705
4966,Rural,0,0,0,0
4966,Town,0,0,0,0
4967,Metropolitan,335.4815027,335.4815027,335.4815027,335.4815027
4967,Rural,0,0,0,0
4967,Town,0,0,0,0
4968,Metropolitan,199.2047952,199.2047952,199.2047952,199.2047952
4968,Rural,0,0,0,0
4968,Town,0,0,0,0
4969,Metropolitan,455.3428943,455.3428943,455.3428943,455.3428943
4969,Rural,0,0,0,0
4969,Town,0,0,0,0
4970,Metropolitan,563.6992176,563.6992176,563.6992176,563.6992176
4970,Rural,0,0,0,0
4970,Town,0,0,0,0
4971,Metropolitan,0,0,0,0
4971,Rural,1158.840364,1158.840364,1158.840364,1158.840364
4971,Town,0,0,0,0
4972,Metropolitan,0,0,0,0
4972,Rural,1578.45534,1578.45534,1578.45534,1578.45534
4972,Town,0,0,0,0
4973,Metropolitan,0,0,0,0
4973,Rural,1283.025344,1283.025344,1283.025344,1283.025344
4973,Town,0,0,0,0
4974,Metropolitan,0,0,0,0
4974,Rural,2614.032344,2614.032344,2614.032344,2614.032344
4974,Town,0,0,0,0
4975,Metropolitan,0,0,0,0
4975,Rural,1636.744538,1636.744538,1636.744538,1636.744538
4975,Town,0,0,0,0
4976,Metropolitan,0,0,0,0
4976,Rural,2339.297014,2339.297014,2339.297014,2339.297014
4976,Town,0,0,0,0
4977,Metropolitan,0,0,0,0
4977,Rural,1024.502302,1024.502302,1024.502302,1024.502302
4977,Town,0,0,0,0
4978,Metropolitan,0,0,0,0
4978,Rural,1152.815685,1152.815685,1152.815685,1152.815685
4978,Town,0,0,0,0
4979,Metropolitan,0,0,0,0
4979,Rural,314.3415819,314.3415819,314.3415819,314.3415819
4979,Town,0,0,0,0
4980,Metropolitan,312.5745423,312.5745423,312.5745423,312.5745423
4980,Rural,0,0,0,0
4980,Town,0,0,0,0
4981,Metropolitan,762.4566575,762.4566575,762.4566575,762.4566575
4981,Rural,0,0,0,0
4981,Town,0,0,0,0
4982,Metropolitan,53.95411346,53.95411346,53.95411346,53.95411346
4982,Rural,0,0,0,0
4982,Town,0,0,0,0
4983,Metropolitan,62.10369386,62.10369386,62.10369386,62.10369386
4983,Rural,0,0,0,0
4983,Town,0,0,0,0
4984,Metropolitan,397.0239311,397.0239311,397.0239311,397.0239311
4984,Rural,0,0,0,0
4984,Town,0,0,0,0
4985,Metropolitan,519.7901873,519.7901873,519.7901873,519.7901873
4985,Rural,0,0,0,0
4985,Town,0,0,0,0
4986,Metropolitan,425.2087935,425.2087935,425.2087935,425.2087935
4986,Rural,0,0,0,0
4986,Town,0,0,0,0
4987,Metropolitan,1899.636828,1899.636828,1899.636828,1899.636828
4987,Rural,0,0,0,0
4987,Town,0,0,0,0
4988,Metropolitan,0,0,0,0
4988,Rural,1626.363302,1626.363302,1626.363302,1626.363302
4988,Town,0,0,0,0
4989,Metropolitan,0,0,0,0
4989,Rural,1844.032535,1844.032535,1844.032535,1844.032535
4989,Town,0,0,0,0
4990,Metropolitan,0,0,0,0
4990,Rural,459.6558505,459.6558505,459.6558505,459.6558505
4990,Town,0,0,0,0
4991,Metropolitan,0,0,0,0
4991,Rural,1340.835813,1340.835813,1340.835813,1340.835813
4991,Town,0,0,0,0
4992,Metropolitan,0,0,0,0
4992,Rural,1950.111115,1950.111115,1950.111115,1950.111115
4992,Town,0,0,0,0
4993,Metropolitan,0,0,0,0
4993,Rural,3391.069147,3391.069147,3391.069147,3391.069147
4993,Town,0,0,0,0
4994,Metropolitan,0,0,0,0
4994,Rural,1330.75131,1330.75131,1330.75131,1330.75131
4994,Town,0,0,0,0
4995,Metropolitan,0,0,0,0
4995,Rural,734.0581846,734.0581846,734.0581846,734.0581846
4995,Town,0,0,0,0
4996,Metropolitan,0,0,0,0
4996,Rural,667.4820153,667.4820153,667.4820153,667.4820153
4996,Town,0,0,0,0
4997,Metropolitan,1132.701866,1132.701866,1132.701866,1132.701866
4997,Rural,0,0,0,0
4997,Town,0,0,0,0
4998,Metropolitan,358.6784648,358.6784648,358.6784648,358.6784648
4998,Rural,0,0,0,0
4998,Town,0,0,0,0
4999,Metropolitan,0,0,0,0
4999,Rural,2916.3169,2916.3169,2916.3169,2916.3169
4999,Town,0,0,0,0
5000,Metropolitan,0,0,0,0
5000,Rural,2104.351316,2104.351316,2104.351316,2104.351316
5000,Town,0,0,0,0
5001,Metropolitan,0,0,0,0
5001,Rural,955.8544503,955.8544503,955.8544503,955.8544503
5001,Town,0,0,0,0
5002,Metropolitan,0,0,0,0
5002,Rural,5981.106309,5981.106309,5981.106309,5981.106309
5002,Town,0,0,0,0
5003,Metropolitan,0,0,0,0
5003,Rural,5993.452954,5993.452954,5993.452954,5993.452954
5003,Town,0,0,0,0
5004,Metropolitan,0,0,0,0
5004,Rural,2523.14582,2523.14582,2523.14582,2523.14582
5004,Town,0,0,0,0
5005,Metropolitan,0,0,0,0
5005,Rural,6687.596072,6687.596072,6687.596072,6687.596072
5005,Town,0,0,0,0
5006,Metropolitan,0,0,0,0
5006,Rural,7906.583648,7906.583648,7906.583648,7906.583648
5006,Town,0,0,0,0
5007,Metropolitan,0,0,0,0
5007,Rural,261.1505128,261.1505128,261.1505128,261.1505128
5007,Town,0,0,0,0
5008,Metropolitan,0,0,0,0
5008,Rural,791.0710007,791.0710007,791.0710007,791.0710007
5008,Town,0,0,0,0
5009,Metropolitan,0,0,0,0
5009,Rural,806.0162156,806.0162156,806.0162156,806.0162156
5009,Town,0,0,0,0
5010,Metropolitan,0,0,0,0
5010,Rural,2912.335301,2912.335301,2912.335301,2912.335301
5010,Town,0,0,0,0
5011,Metropolitan,0,0,0,0
5011,Rural,2319.068359,2319.068359,2319.068359,2319.068359
5011,Town,0,0,0,0
5012,Metropolitan,0,0,0,0
5012,Rural,828.2645227,828.2645227,828.2645227,828.2645227
5012,Town,0,0,0,0
5013,Metropolitan,0,0,0,0
5013,Rural,760.1310703,760.1310703,760.1310703,760.1310703
5013,Town,0,0,0,0
5014,Metropolitan,0,0,0,0
5014,Rural,8101.496473,8101.496473,8101.496473,8101.496473
5014,Town,0,0,0,0
5015,Metropolitan,0,0,0,0
5015,Rural,4372.378005,4372.378005,4372.378005,4372.378005
5015,Town,0,0,0,0
5016,Metropolitan,0,0,0,0
5016,Rural,6453.069048,6453.069048,6453.069048,6453.069048
5016,Town,0,0,0,0
5017,Metropolitan,0,0,0,0
5017,Rural,2771.18604,2771.18604,2771.18604,2771.18604
5017,Town,0,0,0,0
5018,Metropolitan,0,0,0,0
5018,Rural,4288.082177,4288.082177,4288.082177,4288.082177
5018,Town,0,0,0,0
5019,Metropolitan,0,0,0,0
5019,Rural,1254.78989,1254.78989,1254.78989,1254.78989
5019,Town,0,0,0,0
5020,Metropolitan,0,0,0,0
5020,Rural,5678.355255,5678.355255,5678.355255,5678.355255
5020,Town,0,0,0,0
5021,Metropolitan,0,0,0,0
5021,Rural,5463.024417,5463.024417,5463.024417,5463.024417
5021,Town,0,0,0,0
5022,Metropolitan,0,0,0,0
5022,Rural,1587.981065,1587.981065,1587.981065,1587.981065
5022,Town,0,0,0,0
5023,Metropolitan,0,0,0,0
5023,Rural,4437.545878,4437.545878,4437.545878,4437.545878
5023,Town,0,0,0,0
5024,Metropolitan,0,0,0,0
5024,Rural,373.4209533,373.4209533,373.4209533,373.4209533
5024,Town,0,0,0,0
5025,Metropolitan,0,0,0,0
5025,Rural,1880.539325,1880.539325,1880.539325,1880.539325
5025,Town,0,0,0,0
5026,Metropolitan,0,0,0,0
5026,Rural,4254.913763,4254.913763,4254.913763,4254.913763
5026,Town,0,0,0,0
5027,Metropolitan,0,0,0,0
5027,Rural,6962.973786,6962.973786,6962.973786,6962.973786
5027,Town,0,0,0,0
5028,Metropolitan,0,0,0,0
5028,Rural,1473.99017,1473.99017,1473.99017,1473.99017
5028,Town,0,0,0,0
5029,Metropolitan,0,0,0,0
5029,Rural,1434.475082,1434.475082,1434.475082,1434.475082
5029,Town,0,0,0,0
5030,Metropolitan,0,0,0,0
5030,Rural,1555.957442,1555.957442,1555.957442,1555.957442
5030,Town,0,0,0,0
5031,Metropolitan,0,0,0,0
5031,Rural,1040.102394,1040.102394,1040.102394,1040.102394
5031,Town,0,0,0,0
5032,Metropolitan,0,0,0,0
5032,Rural,846.7442614,846.7442614,846.7442614,846.7442614
5032,Town,0,0,0,0
5033,Metropolitan,0,0,0,0
5033,Rural,699.5891417,699.5891417,699.5891417,699.5891417
5033,Town,0,0,0,0
5034,Metropolitan,0,0,0,0
5034,Rural,3461.152907,3461.152907,3461.152907,3461.152907
5034,Town,0,0,0,0
5035,Metropolitan,0,0,0,0
5035,Rural,3168.353795,3168.353795,3168.353795,3168.353795
5035,Town,0,0,0,0
5036,Metropolitan,0,0,0,0
5036,Rural,2927.832734,2927.832734,2927.832734,2927.832734
5036,Town,0,0,0,0
5037,Metropolitan,0,0,0,0
5037,Rural,2889.574113,2889.574113,2889.574113,2889.574113
5037,Town,0,0,0,0
5038,Metropolitan,0,0,0,0
5038,Rural,2831.890609,2831.890609,2831.890609,2831.890609
5038,Town,0,0,0,0
5039,Metropolitan,0,0,0,0
5039,Rural,2049.46971,2049.46971,2049.46971,2049.46971
5039,Town,0,0,0,0
5040,Metropolitan,0,0,0,0
5040,Rural,5852.729254,5852.729254,5852.729254,5852.729254
5040,Town,0,0,0,0
5041,Metropolitan,0,0,0,0
5041,Rural,2644.136934,2644.136934,2644.136934,2644.136934
5041,Town,0,0,0,0
5042,Metropolitan,0,0,0,0
5042,Rural,2661.728836,2661.728836,2661.728836,2661.728836
5042,Town,0,0,0,0
5043,Metropolitan,0,0,0,0
5043,Rural,3202.344927,3202.344927,3202.344927,3202.344927
5043,Town,0,0,0,0
5044,Metropolitan,0,0,0,0
5044,Rural,1675.763489,1675.763489,1675.763489,1675.763489
5044,Town,0,0,0,0
5045,Metropolitan,0,0,0,0
5045,Rural,4329.617924,4329.617924,4329.617924,4329.617924
5045,Town,0,0,0,0
5046,Metropolitan,0,0,0,0
5046,Rural,8438.596637,8438.596637,8438.596637,8438.596637
5046,Town,0,0,0,0
5047,Metropolitan,0,0,0,0
5047,Rural,1451.944448,1451.944448,1451.944448,1451.944448
5047,Town,0,0,0,0
5048,Metropolitan,0,0,0,0
5048,Rural,1365.809682,1365.809682,1365.809682,1365.809682
5048,Town,0,0,0,0
5049,Metropolitan,0,0,0,0
5049,Rural,1316.795504,1316.795504,1316.795504,1316.795504
5049,Town,0,0,0,0
5050,Metropolitan,0,0,0,0
5050,Rural,4188.131968,4188.131968,4188.131968,4188.131968
5050,Town,0,0,0,0
5051,Metropolitan,0,0,0,0
5051,Rural,2596.928925,2596.928925,2596.928925,2596.928925
5051,Town,0,0,0,0
5052,Metropolitan,0,0,0,0
5052,Rural,8348.466144,8348.466144,8348.466144,8348.466144
5052,Town,0,0,0,0
5053,Metropolitan,0,0,0,0
5053,Rural,5656.734665,5656.734665,5656.734665,5656.734665
5053,Town,0,0,0,0
5054,Metropolitan,0,0,0,0
5054,Rural,1121.300374,1121.300374,1121.300374,1121.300374
5054,Town,0,0,0,0
5055,Metropolitan,0,0,0,0
5055,Rural,2208.901239,2208.901239,2208.901239,2208.901239
5055,Town,0,0,0,0
5056,Metropolitan,0,0,0,0
5056,Rural,3194.351405,3194.351405,3194.351405,3194.351405
5056,Town,0,0,0,0
5057,Metropolitan,0,0,0,0
5057,Rural,3442.052727,3442.052727,3442.052727,3442.052727
5057,Town,0,0,0,0
5058,Metropolitan,0,0,0,0
5058,Rural,2598.155522,2598.155522,2598.155522,2598.155522
5058,Town,0,0,0,0
5059,Metropolitan,0,0,0,0
5059,Rural,2607.391193,2607.391193,2607.391193,2607.391193
5059,Town,0,0,0,0
5060,Metropolitan,1046.124073,1046.124073,1046.124073,1046.124073
5060,Rural,0,0,0,0
5060,Town,0,0,0,0
5061,Metropolitan,0,0,0,0
5061,Rural,2373.022099,2373.022099,2373.022099,2373.022099
5061,Town,0,0,0,0
5062,Metropolitan,0,0,0,0
5062,Rural,2245.534895,2245.534895,2245.534895,2245.534895
5062,Town,0,0,0,0
5063,Metropolitan,0,0,0,0
5063,Rural,2310.451796,2310.451796,2310.451796,2310.451796
5063,Town,0,0,0,0
5064,Metropolitan,0,0,0,0
5064,Rural,2351.578155,2351.578155,2351.578155,2351.578155
5064,Town,0,0,0,0
5065,Metropolitan,0,0,0,0
5065,Rural,3539.200021,3539.200021,3539.200021,3539.200021
5065,Town,0,0,0,0
5066,Metropolitan,568.5911569,568.5911569,568.5911569,568.5911569
5066,Rural,0,0,0,0
5066,Town,0,0,0,0
5067,Metropolitan,0,0,0,0
