District,Type,A24,A5P,MH,SFA,SFD,GQ
3087,Town,0,0,0,0,0,0
3088,Metropolitan,18,51,27,13,895,0
3088,Rural,0,0,0,0,0,0
3088,Town,0,0,0,0,0,0
3089,Metropolitan,15,38,26,24,1348,0
3089,Rural,0,0,0,0,0,0
3089,Town,0,0,0,0,0,0
3090,Metropolitan,15,33,20,12,729,0
3090,Rural,0,0,0,0,0,0
3090,Town,0,0,0,0,0,0
3091,Metropolitan,15,19,22,10,522,0
3091,Rural,0,0,0,0,0,0
3091,Town,0,0,0,0,0,0
3092,Metropolitan,17,24,12,3,360,0
3092,Rural,0,0,0,0,0,0
3092,Town,0,0,0,0,0,0
3093,Metropolitan,23,48,27,25,1110,0
3093,Rural,0,0,0,0,0,0
3093,Town,0,0,0,0,0,0
3094,Metropolitan,6,7,8,4,203,0
3094,Rural,0,0,0,0,0,0
3094,Town,0,0,0,0,0,0
3095,Metropolitan,0,0,0,0,20,0
3095,Rural,5,8,7,3,169,0
3095,Town,0,0,0,0,0,0
3096,Metropolitan,8,20,14,13,442,0
3096,Rural,0,0,0,0,0,0
3096,Town,0,0,0,0,0,0
3097,Metropolitan,7,13,6,3,261,0
3097,Rural,0,0,0,0,0,0
3097,Town,0,0,0,0,0,0
3098,Metropolitan,11,12,9,2,213,0
3098,Rural,0,0,0,0,0,0
3098,Town,0,0,0,0,0,0
3099,Metropolitan,0,0,0,0,20,0
3099,Rural,2,3,4,1,74,0
3099,Town,0,0,0,0,0,0
3100,Metropolitan,8,15,14,8,497,0
3100,Rural,0,0,0,0,0,0
3100,Town,0,0,0,0,0,0
3101,Metropolitan,0,0,1,0,20,0
3101,Rural,0,0,0,0,0,0
3101,Town,0,0,0,0,0,0
3102,Metropolitan,7,10,5,5,226,0
3102,Rural,0,0,0,0,0,0
3102,Town,0,0,0,0,0,0
3103,Metropolitan,12,12,15,8,403,0
3103,Rural,0,0,0,0,0,0
3103,Town,0,0,0,0,0,0
3104,Metropolitan,22,42,30,18,1153,0
3104,Rural,0,0,0,0,0,0
3104,Town,0,0,0,0,0,0
3105,Metropolitan,0,0,0,0,20,0
3105,Rural,2,5,5,3,103,0
3105,Town,0,0,0,0,0,0
3106,Metropolitan,0,0,0,0,20,0
3106,Rural,4,7,6,3,180,0
3106,Town,0,0,0,0,0,0
3107,Metropolitan,0,0,0,0,20,0
3107,Rural,0,1,1,0,6,0
3107,Town,0,0,0,0,0,0
3108,Metropolitan,0,0,0,0,20,0
3108,Rural,6,12,6,3,198,0
3108,Town,0,0,0,0,0,0
3109,Metropolitan,0,0,0,0,20,0
3109,Rural,0,1,3,1,31,0
3109,Town,0,0,0,0,0,0
3110,Metropolitan,0,0,0,0,20,0
3110,Rural,10,20,11,8,299,0
3110,Town,0,0,0,0,0,0
3111,Metropolitan,0,0,0,0,20,0
3111,Rural,10,21,15,6,313,0
3111,Town,0,0,0,0,0,0
3112,Metropolitan,0,0,0,0,20,0
3112,Rural,8,16,11,4,298,0
3112,Town,0,0,0,0,0,0
3113,Metropolitan,10,23,16,4,398,0
3113,Rural,0,0,0,0,0,0
3113,Town,0,0,0,0,0,0
3114,Metropolitan,0,0,0,0,20,0
3114,Rural,13,23,9,4,269,0
3114,Town,0,0,0,0,0,0
3115,Metropolitan,0,0,0,0,20,0
3115,Rural,8,15,8,5,263,0
3115,Town,0,0,0,0,0,0
3116,Metropolitan,0,0,0,0,20,0
3116,Rural,6,9,4,3,139,0
3116,Town,0,0,0,0,0,0
3117,Metropolitan,10,18,10,8,304,0
3117,Rural,0,0,0,0,0,0
3117,Town,0,0,0,0,0,0
3118,Metropolitan,0,0,0,0,20,0
3118,Rural,1,3,2,0,49,0
3118,Town,0,0,0,0,0,0
3119,Metropolitan,0,0,0,0,20,0
3119,Rural,2,8,6,3,188,0
3119,Town,0,0,0,0,0,0
3120,Metropolitan,6,18,14,8,593,0
3120,Rural,0,0,0,0,0,0
3120,Town,0,0,0,0,0,0
3121,Metropolitan,8,16,7,3,211,0
3121,Rural,0,0,0,0,0,0
3121,Town,0,0,0,0,0,0
3122,Metropolitan,0,0,0,0,20,0
3122,Rural,1,4,5,2,77,0
3122,Town,0,0,0,0,0,0
3123,Metropolitan,1,7,7,4,238,0
3123,Rural,0,0,0,0,0,0
3123,Town,0,0,0,0,0,0
3124,Metropolitan,6,11,5,3,144,0
3124,Rural,0,0,0,0,0,0
3124,Town,0,0,0,0,0,0
3125,Metropolitan,17,36,19,9,797,0
3125,Rural,0,0,0,0,0,0
3125,Town,0,0,0,0,0,0
3126,Metropolitan,16,33,21,6,591,0
3126,Rural,0,0,0,0,0,0
3126,Town,0,0,0,0,0,0
3127,Metropolitan,4,6,6,4,145,0
3127,Rural,0,0,0,0,0,0
3127,Town,0,0,0,0,0,0
3128,Metropolitan,29,36,26,20,860,0
3128,Rural,0,0,0,0,0,0
3128,Town,0,0,0,0,0,0
3129,Metropolitan,0,0,0,0,20,0
3129,Rural,2,3,4,2,66,0
3129,Town,0,0,0,0,0,0
3130,Metropolitan,22,33,31,12,928,0
3130,Rural,0,0,0,0,0,0
3130,Town,0,0,0,0,0,0
3131,Metropolitan,13,19,12,6,311,0
3131,Rural,0,0,0,0,0,0
3131,Town,0,0,0,0,0,0
3132,Metropolitan,10,31,26,6,712,0
3132,Rural,0,0,0,0,0,0
3132,Town,0,0,0,0,0,0
3133,Metropolitan,17,24,19,3,445,0
3133,Rural,0,0,0,0,0,0
3133,Town,0,0,0,0,0,0
3134,Metropolitan,33,66,24,14,924,0
3134,Rural,0,0,0,0,0,0
3134,Town,0,0,0,0,0,0
3135,Metropolitan,13,24,10,5,174,0
3135,Rural,0,0,0,0,0,0
3135,Town,0,0,0,0,0,0
3136,Metropolitan,0,3,2,1,11,0
3136,Rural,0,0,0,0,0,0
3136,Town,0,0,0,0,0,0
3137,Metropolitan,0,1,1,1,20,0
3137,Rural,0,0,0,0,0,0
3137,Town,0,0,0,0,0,0
3138,Metropolitan,1,4,2,0,26,0
3138,Rural,0,0,0,0,0,0
3138,Town,0,0,0,0,0,0
3139,Metropolitan,21,28,19,5,397,0
3139,Rural,0,0,0,0,0,0
3139,Town,0,0,0,0,0,0
3140,Metropolitan,33,67,23,22,864,0
3140,Rural,0,0,0,0,0,0
3140,Town,0,0,0,0,0,0
3141,Metropolitan,57,84,57,20,1294,0
3141,Rural,0,0,0,0,0,0
3141,Town,0,0,0,0,0,0
3142,Metropolitan,6,27,13,11,669,0
3142,Rural,0,0,0,0,0,0
3142,Town,0,0,0,0,0,0
3143,Metropolitan,0,1,0,1,47,0
3143,Rural,0,0,0,0,0,0
3143,Town,0,0,0,0,0,0
3144,Metropolitan,0,0,0,0,20,0
3144,Rural,0,0,0,0,0,0
3144,Town,0,0,0,0,0,0
3145,Metropolitan,12,35,12,13,401,0
3145,Rural,0,0,0,0,0,0
3145,Town,0,0,0,0,0,0
3146,Metropolitan,6,29,14,16,807,0
3146,Rural,0,0,0,0,0,0
3146,Town,0,0,0,0,0,0
3147,Metropolitan,16,98,41,36,1685,0
3147,Rural,0,0,0,0,0,0
3147,Town,0,0,0,0,0,0
3148,Metropolitan,24,89,41,23,652,0
3148,Rural,0,0,0,0,0,0
3148,Town,0,0,0,0,0,0
3149,Metropolitan,15,62,28,23,892,0
3149,Rural,0,0,0,0,0,0
3149,Town,0,0,0,0,0,0
3150,Metropolitan,0,0,0,0,20,0
3150,Rural,3,3,2,2,103,0
3150,Town,0,0,0,0,0,0
3151,Metropolitan,11,41,15,18,815,0
3151,Rural,0,0,0,0,0,0
3151,Town,0,0,0,0,0,0
3152,Metropolitan,0,0,0,0,20,0
3152,Rural,0,4,2,4,211,0
3152,Town,0,0,0,0,0,0
3153,Metropolitan,14,53,25,21,1043,0
3153,Rural,0,0,0,0,0,0
3153,Town,0,0,0,0,0,0
3154,Metropolitan,5,7,6,3,127,0
3154,Rural,0,0,0,0,0,0
3154,Town,0,0,0,0,0,0
3155,Metropolitan,6,17,7,7,364,0
3155,Rural,0,0,0,0,0,0
3155,Town,0,0,0,0,0,0
3156,Metropolitan,20,71,32,20,610,0
3156,Rural,0,0,0,0,0,0
3156,Town,0,0,0,0,0,0
3157,Metropolitan,20,92,39,37,1286,0
3157,Rural,0,0,0,0,0,0
3157,Town,0,0,0,0,0,0
3158,Metropolitan,0,0,0,0,20,0
3158,Rural,0,0,0,0,0,0
3158,Town,0,0,0,0,0,0
3159,Metropolitan,18,57,16,14,625,0
3159,Rural,0,0,0,0,0,0
3159,Town,0,0,0,0,0,0
3160,Metropolitan,6,6,5,5,145,0
3160,Rural,0,0,0,0,0,0
3160,Town,0,0,0,0,0,0
3161,Metropolitan,17,81,32,26,1009,0
3161,Rural,0,0,0,0,0,0
3161,Town,0,0,0,0,0,0
3162,Metropolitan,4,8,5,5,182,0
3162,Rural,0,0,0,0,0,0
3162,Town,0,0,0,0,0,0
3163,Metropolitan,41,180,81,53,1967,0
3163,Rural,0,0,0,0,0,0
3163,Town,0,0,0,0,0,0
3164,Metropolitan,24,115,52,30,1213,0
3164,Rural,0,0,0,0,0,0
3164,Town,0,0,0,0,0,0
3165,Metropolitan,18,75,34,25,857,0
3165,Rural,0,0,0,0,0,0
3165,Town,0,0,0,0,0,0
3166,Metropolitan,13,55,16,13,627,0
3166,Rural,0,0,0,0,0,0
3166,Town,0,0,0,0,0,0
3167,Metropolitan,33,132,53,39,1298,0
3167,Rural,0,0,0,0,0,0
3167,Town,0,0,0,0,0,0
3168,Metropolitan,4,3,3,3,86,0
3168,Rural,0,0,0,0,0,0
3168,Town,0,0,0,0,0,0
3169,Metropolitan,25,103,48,33,1273,0
3169,Rural,0,0,0,0,0,0
3169,Town,0,0,0,0,0,0
3170,Metropolitan,7,16,11,7,318,0
3170,Rural,0,0,0,0,0,0
3170,Town,0,0,0,0,0,0
3171,Metropolitan,15,57,29,22,856,0
3171,Rural,0,0,0,0,0,0
3171,Town,0,0,0,0,0,0
3172,Metropolitan,2,3,1,4,150,0
3172,Rural,0,0,0,0,0,0
3172,Town,0,0,0,0,0,0
3173,Metropolitan,8,17,16,7,357,0
3173,Rural,0,0,0,0,0,0
3173,Town,0,0,0,0,0,0
3174,Metropolitan,14,49,29,19,798,0
3174,Rural,0,0,0,0,0,0
3174,Town,0,0,0,0,0,0
3175,Metropolitan,20,111,43,38,1677,0
3175,Rural,0,0,0,0,0,0
3175,Town,0,0,0,0,0,0
3176,Metropolitan,13,52,17,16,816,0
3176,Rural,0,0,0,0,0,0
3176,Town,0,0,0,0,0,0
3177,Metropolitan,5,12,9,4,304,0
3177,Rural,0,0,0,0,0,0
3177,Town,0,0,0,0,0,0
3178,Metropolitan,0,0,0,0,20,0
3178,Rural,0,0,0,0,0,0
3178,Town,0,0,0,0,0,0
3179,Metropolitan,14,65,23,23,1157,0
3179,Rural,0,0,0,0,0,0
3179,Town,0,0,0,0,0,0
3180,Metropolitan,4,4,5,1,159,0
3180,Rural,0,0,0,0,0,0
3180,Town,0,0,0,0,0,0
3181,Metropolitan,14,39,11,11,272,0
3181,Rural,0,0,0,0,0,0
3181,Town,0,0,0,0,0,0
3182,Metropolitan,23,110,46,31,1176,0
3182,Rural,0,0,0,0,0,0
3182,Town,0,0,0,0,0,0
3183,Metropolitan,3,2,4,5,87,0
3183,Rural,0,0,0,0,0,0
3183,Town,0,0,0,0,0,0
3184,Metropolitan,15,57,24,18,625,0
3184,Rural,0,0,0,0,0,0
3184,Town,0,0,0,0,0,0
3185,Metropolitan,10,36,12,10,509,0
3185,Rural,0,0,0,0,0,0
3185,Town,0,0,0,0,0,0
3186,Metropolitan,16,101,49,35,1540,0
3186,Rural,0,0,0,0,0,0
3186,Town,0,0,0,0,0,0
3187,Metropolitan,16,56,24,22,967,0
3187,Rural,0,0,0,0,0,0
3187,Town,0,0,0,0,0,0
3188,Metropolitan,3,3,2,2,70,0
3188,Rural,0,0,0,0,0,0
3188,Town,0,0,0,0,0,0
3189,Metropolitan,16,71,34,26,1164,0
3189,Rural,0,0,0,0,0,0
3189,Town,0,0,0,0,0,0
3190,Metropolitan,13,56,16,15,812,0
3190,Rural,0,0,0,0,0,0
3190,Town,0,0,0,0,0,0
3191,Metropolitan,13,73,35,25,1171,0
3191,Rural,0,0,0,0,0,0
3191,Town,0,0,0,0,0,0
3192,Metropolitan,0,0,0,0,20,0
3192,Rural,4,7,6,4,207,0
3192,Town,0,0,0,0,0,0
3193,Metropolitan,5,11,6,5,180,0
3193,Rural,0,0,0,0,0,0
3193,Town,0,0,0,0,0,0
3194,Metropolitan,0,0,0,0,20,0
3194,Rural,9,23,10,10,352,0
3194,Town,0,0,0,0,0,0
3195,Metropolitan,4,6,4,5,134,0
3195,Rural,0,0,0,0,0,0
3195,Town,0,0,0,0,0,0
3196,Metropolitan,8,25,13,9,362,0
3196,Rural,0,0,0,0,0,0
3196,Town,0,0,0,0,0,0
3197,Metropolitan,17,71,36,23,1053,0
3197,Rural,0,0,0,0,0,0
3197,Town,0,0,0,0,0,0
3198,Metropolitan,15,61,21,16,769,0
3198,Rural,0,0,0,0,0,0
3198,Town,0,0,0,0,0,0
3199,Metropolitan,21,98,44,34,1606,0
3199,Rural,0,0,0,0,0,0
3199,Town,0,0,0,0,0,0
3200,Metropolitan,3,4,4,4,130,0
3200,Rural,0,0,0,0,0,0
3200,Town,0,0,0,0,0,0
3201,Metropolitan,3,3,4,3,120,0
3201,Rural,0,0,0,0,0,0
3201,Town,0,0,0,0,0,0
3202,Metropolitan,10,41,12,10,587,0
3202,Rural,0,0,0,0,0,0
3202,Town,0,0,0,0,0,0
3203,Metropolitan,7,18,6,11,323,0
3203,Rural,0,0,0,0,0,0
3203,Town,0,0,0,0,0,0
3204,Metropolitan,9,36,18,13,579,0
3204,Rural,0,0,0,0,0,0
3204,Town,0,0,0,0,0,0
3205,Metropolitan,8,25,10,10,514,0
3205,Rural,0,0,0,0,0,0
3205,Town,0,0,0,0,0,0
3206,Metropolitan,4,6,6,2,222,0
3206,Rural,0,0,0,0,0,0
3206,Town,0,0,0,0,0,0
3207,Metropolitan,0,0,0,0,20,0
3207,Rural,2,3,2,2,144,0
3207,Town,0,0,0,0,0,0
3208,Metropolitan,5,32,12,9,531,0
3208,Rural,0,0,0,0,0,0
3208,Town,0,0,0,0,0,0
3209,Metropolitan,10,31,14,14,693,0
3209,Rural,0,0,0,0,0,0
3209,Town,0,0,0,0,0,0
3210,Metropolitan,0,0,0,0,20,0
3210,Rural,1,2,1,2,78,0
3210,Town,0,0,0,0,0,0
3211,Metropolitan,3,5,3,4,119,0
3211,Rural,0,0,0,0,0,0
3211,Town,0,0,0,0,0,0
3212,Metropolitan,39,210,73,61,1821,0
3212,Rural,0,0,0,0,0,0
3212,Town,0,0,0,0,0,0
3213,Metropolitan,6,12,8,6,221,0
3213,Rural,0,0,0,0,0,0
3213,Town,0,0,0,0,0,0
3214,Metropolitan,15,93,33,33,1478,0
3214,Rural,0,0,0,0,0,0
3214,Town,0,0,0,0,0,0
3215,Metropolitan,11,61,27,26,1146,0
3215,Rural,0,0,0,0,0,0
3215,Town,0,0,0,0,0,0
3216,Metropolitan,9,28,6,10,347,0
3216,Rural,0,0,0,0,0,0
3216,Town,0,0,0,0,0,0
3217,Metropolitan,13,72,33,28,1135,0
3217,Rural,0,0,0,0,0,0
3217,Town,0,0,0,0,0,0
3218,Metropolitan,1,1,0,1,21,0
3218,Rural,0,0,0,0,0,0
3218,Town,0,0,0,0,0,0
3219,Metropolitan,0,0,0,0,20,0
3219,Rural,4,4,4,3,135,0
3219,Town,0,0,0,0,0,0
3220,Metropolitan,6,26,9,11,395,0
3220,Rural,0,0,0,0,0,0
3220,Town,0,0,0,0,0,0
3221,Metropolitan,0,0,0,0,20,0
3221,Rural,7,30,10,11,585,0
3221,Town,0,0,0,0,0,0
3222,Metropolitan,4,7,3,5,264,0
3222,Rural,0,0,0,0,0,0
3222,Town,0,0,0,0,0,0
3223,Metropolitan,4,38,17,11,730,0
3223,Rural,0,0,0,0,0,0
3223,Town,0,0,0,0,0,0
3224,Metropolitan,14,64,30,19,885,0
3224,Rural,0,0,0,0,0,0
3224,Town,0,0,0,0,0,0
3225,Metropolitan,12,50,24,13,664,0
3225,Rural,0,0,0,0,0,0
3225,Town,0,0,0,0,0,0
3226,Metropolitan,0,0,0,0,20,0
3226,Rural,6,19,7,11,376,0
3226,Town,0,0,0,0,0,0
3227,Metropolitan,0,0,0,0,20,0
3227,Rural,5,15,8,5,310,0
3227,Town,0,0,0,0,0,0
3228,Metropolitan,7,29,10,7,315,0
3228,Rural,0,0,0,0,0,0
3228,Town,0,0,0,0,0,0
3229,Metropolitan,7,22,5,6,329,0
3229,Rural,0,0,0,0,0,0
3229,Town,0,0,0,0,0,0
3230,Metropolitan,10,69,27,15,782,0
3230,Rural,0,0,0,0,0,0
3230,Town,0,0,0,0,0,0
3231,Metropolitan,7,31,13,17,520,0
3231,Rural,0,0,0,0,0,0
3231,Town,0,0,0,0,0,0
3232,Metropolitan,6,49,21,13,730,0
3232,Rural,0,0,0,0,0,0
3232,Town,0,0,0,0,0,0
3233,Metropolitan,10,29,14,7,572,0
3233,Rural,0,0,0,0,0,0
3233,Town,0,0,0,0,0,0
3234,Metropolitan,6,12,4,5,106,0
3234,Rural,0,0,0,0,0,0
3234,Town,0,0,0,0,0,0
3235,Metropolitan,0,0,0,0,20,0
3235,Rural,6,17,5,5,301,0
3235,Town,0,0,0,0,0,0
3236,Metropolitan,8,34,15,15,660,0
3236,Rural,0,0,0,0,0,0
3236,Town,0,0,0,0,0,0
3237,Metropolitan,0,0,0,0,20,0
3237,Rural,6,14,5,6,333,0
3237,Town,0,0,0,0,0,0
3238,Metropolitan,0,0,0,0,20,0
3238,Rural,12,44,24,21,714,0
3238,Town,0,0,0,0,0,0
3239,Metropolitan,0,0,0,0,20,0
3239,Rural,3,4,4,4,185,0
3239,Town,0,0,0,0,0,0
3240,Metropolitan,0,0,0,0,20,0
3240,Rural,5,14,6,6,279,0
3240,Town,0,0,0,0,0,0
3241,Metropolitan,0,0,0,0,20,0
3241,Rural,6,10,6,6,280,0
3241,Town,0,0,0,0,0,0
3242,Metropolitan,0,0,0,0,20,0
3242,Rural,9,17,9,9,266,0
3242,Town,0,0,0,0,0,0
3243,Metropolitan,0,0,0,0,20,0
3243,Rural,6,11,7,6,257,0
3243,Town,0,0,0,0,0,0
3244,Metropolitan,6,40,16,21,844,0
3244,Rural,0,0,0,0,0,0
3244,Town,0,0,0,0,0,0
3245,Metropolitan,5,45,19,18,926,0
3245,Rural,0,0,0,0,0,0
3245,Town,0,0,0,0,0,0
3246,Metropolitan,13,53,22,14,639,0
3246,Rural,0,0,0,0,0,0
3246,Town,0,0,0,0,0,0
3247,Metropolitan,7,37,12,11,619,0
3247,Rural,0,0,0,0,0,0
3247,Town,0,0,0,0,0,0
3248,Metropolitan,13,37,10,12,436,0
3248,Rural,0,0,0,0,0,0
3248,Town,0,0,0,0,0,0
3249,Metropolitan,11,67,25,16,962,0
3249,Rural,0,0,0,0,0,0
3249,Town,0,0,0,0,0,0
3250,Metropolitan,8,48,23,21,1036,0
3250,Rural,0,0,0,0,0,0
3250,Town,0,0,0,0,0,0
3251,Metropolitan,23,141,52,47,1905,0
3251,Rural,0,0,0,0,0,0
3251,Town,0,0,0,0,0,0
3252,Metropolitan,8,44,14,10,472,0
3252,Rural,0,0,0,0,0,0
3252,Town,0,0,0,0,0,0
3253,Metropolitan,0,0,0,0,20,0
3253,Rural,8,33,4,9,377,0
3253,Town,0,0,0,0,0,0
3254,Metropolitan,0,0,0,0,20,0
3254,Rural,13,57,36,21,733,0
3254,Town,0,0,0,0,0,0
3255,Metropolitan,0,0,0,0,20,0
3255,Rural,7,18,9,6,267,0
3255,Town,0,0,0,0,0,0
3256,Metropolitan,0,0,0,0,20,0
3256,Rural,4,8,7,5,142,0
3256,Town,0,0,0,0,0,0
3257,Metropolitan,0,0,0,0,20,0
3257,Rural,5,4,4,6,112,0
3257,Town,0,0,0,0,0,0
3258,Metropolitan,0,0,0,0,20,0
3258,Rural,6,10,8,6,200,0
3258,Town,0,0,0,0,0,0
3259,Metropolitan,0,0,0,0,20,0
3259,Rural,14,58,22,15,585,0
3259,Town,0,0,0,0,0,0
3260,Metropolitan,0,0,0,0,20,0
3260,Rural,8,15,8,5,311,0
3260,Town,0,0,0,0,0,0
3261,Metropolitan,0,0,0,0,20,0
3261,Rural,4,10,4,4,190,0
3261,Town,0,0,0,0,0,0
3262,Metropolitan,0,0,0,0,20,0
3262,Rural,6,17,7,4,266,0
3262,Town,0,0,0,0,0,0
3263,Metropolitan,0,0,0,0,20,0
3263,Rural,2,1,1,3,65,0
3263,Town,0,0,0,0,0,0
3264,Metropolitan,0,0,0,0,20,0
3264,Rural,5,23,7,6,305,0
3264,Town,0,0,0,0,0,0
3265,Metropolitan,0,0,0,0,20,0
3265,Rural,7,32,9,11,487,0
3265,Town,0,0,0,0,0,0
3266,Metropolitan,8,51,17,22,759,0
3266,Rural,0,0,0,0,0,0
3266,Town,0,0,0,0,0,0
3267,Metropolitan,8,31,14,10,504,0
3267,Rural,0,0,0,0,0,0
3267,Town,0,0,0,0,0,0
3268,Metropolitan,11,46,21,18,783,0
3268,Rural,0,0,0,0,0,0
3268,Town,0,0,0,0,0,0
3269,Metropolitan,0,0,0,0,20,0
3269,Rural,5,15,10,7,324,0
3269,Town,0,0,0,0,0,0
3270,Metropolitan,7,30,11,8,541,0
3270,Rural,0,0,0,0,0,0
3270,Town,0,0,0,0,0,0
3271,Metropolitan,12,41,14,12,634,0
3271,Rural,0,0,0,0,0,0
3271,Town,0,0,0,0,0,0
3272,Metropolitan,11,71,32,26,1100,0
3272,Rural,0,0,0,0,0,0
3272,Town,0,0,0,0,0,0
3273,Metropolitan,0,0,0,0,20,0
3273,Rural,3,5,6,2,180,0
3273,Town,0,0,0,0,0,0
3274,Metropolitan,7,51,31,18,844,0
3274,Rural,0,0,0,0,0,0
3274,Town,0,0,0,0,0,0
3275,Metropolitan,0,0,0,0,20,0
3275,Rural,7,12,7,5,266,0
3275,Town,0,0,0,0,0,0
3276,Metropolitan,31,141,65,46,1766,0
3276,Rural,0,0,0,0,0,0
3276,Town,0,0,0,0,0,0
3277,Metropolitan,0,0,0,0,20,0
3277,Rural,12,49,17,16,597,0
3277,Town,0,0,0,0,0,0
3278,Metropolitan,0,0,0,0,20,0
3278,Rural,11,43,18,18,601,0
3278,Town,0,0,0,0,0,0
3279,Metropolitan,8,23,8,8,344,0
3279,Rural,0,0,0,0,0,0
3279,Town,0,0,0,0,0,0
3280,Metropolitan,5,12,6,7,200,0
3280,Rural,0,0,0,0,0,0
3280,Town,0,0,0,0,0,0
3281,Metropolitan,16,56,29,16,724,0
3281,Rural,0,0,0,0,0,0
3281,Town,0,0,0,0,0,0
3282,Metropolitan,13,44,21,18,664,0
3282,Rural,0,0,0,0,0,0
3282,Town,0,0,0,0,0,0
3283,Metropolitan,0,0,0,0,20,0
3283,Rural,1,1,0,1,21,0
3283,Town,0,0,0,0,0,0
3284,Metropolitan,0,0,0,0,20,0
3284,Rural,7,40,20,20,721,0
3284,Town,0,0,0,0,0,0
3285,Metropolitan,5,12,8,4,274,0
3285,Rural,0,0,0,0,0,0
3285,Town,0,0,0,0,0,0
3286,Metropolitan,1,1,0,1,31,0
3286,Rural,0,0,0,0,0,0
3286,Town,0,0,0,0,0,0
3287,Metropolitan,0,0,0,0,20,0
3287,Rural,0,0,0,0,0,0
3287,Town,0,0,0,0,0,0
3288,Metropolitan,0,0,0,0,20,0
3288,Rural,5,12,10,5,323,0
3288,Town,0,0,0,0,0,0
3289,Metropolitan,6,22,9,8,450,0
3289,Rural,0,0,0,0,0,0
3289,Town,0,0,0,0,0,0
3290,Metropolitan,0,0,0,0,20,0
3290,Rural,0,0,0,0,0,0
3290,Town,0,0,0,0,0,0
3291,Metropolitan,0,0,0,0,20,0
3291,Rural,0,0,0,0,0,0
3291,Town,0,0,0,0,0,0
3292,Metropolitan,14,78,33,34,1509,0
3292,Rural,0,0,0,0,0,0
3292,Town,0,0,0,0,0,0
3293,Metropolitan,15,48,10,14,458,0
3293,Rural,0,0,0,0,0,0
3293,Town,0,0,0,0,0,0
3294,Metropolitan,16,90,38,31,1602,0
3294,Rural,0,0,0,0,0,0
3294,Town,0,0,0,0,0,0
3295,Metropolitan,5,16,7,9,372,0
3295,Rural,0,0,0,0,0,0
3295,Town,0,0,0,0,0,0
3296,Metropolitan,0,0,0,0,20,0
3296,Rural,4,14,6,5,358,0
3296,Town,0,0,0,0,0,0
3297,Metropolitan,8,33,11,13,731,0
3297,Rural,0,0,0,0,0,0
3297,Town,0,0,0,0,0,0
3298,Metropolitan,4,27,11,13,794,0
3298,Rural,0,0,0,0,0,0
3298,Town,0,0,0,0,0,0
3299,Metropolitan,1,11,5,5,217,0
3299,Rural,0,0,0,0,0,0
3299,Town,0,0,0,0,0,0
3300,Metropolitan,15,47,17,13,498,0
3300,Rural,0,0,0,0,0,0
3300,Town,0,0,0,0,0,0
3301,Metropolitan,16,49,14,11,416,0
3301,Rural,0,0,0,0,0,0
3301,Town,0,0,0,0,0,0
3302,Metropolitan,21,118,49,37,1287,0
3302,Rural,0,0,0,0,0,0
3302,Town,0,0,0,0,0,0
3303,Metropolitan,16,95,32,34,999,0
3303,Rural,0,0,0,0,0,0
3303,Town,0,0,0,0,0,0
3304,Metropolitan,1,3,1,4,101,0
3304,Rural,0,0,0,0,0,0
3304,Town,0,0,0,0,0,0
3305,Metropolitan,18,71,27,23,812,0
3305,Rural,0,0,0,0,0,0
3305,Town,0,0,0,0,0,0
3306,Metropolitan,25,124,54,32,1345,0
3306,Rural,0,0,0,0,0,0
3306,Town,0,0,0,0,0,0
3307,Metropolitan,12,49,25,13,597,0
3307,Rural,0,0,0,0,0,0
3307,Town,0,0,0,0,0,0
3308,Metropolitan,0,0,0,0,20,0
3308,Rural,0,0,0,0,0,0
3308,Town,0,0,0,0,0,0
3309,Metropolitan,19,59,22,14,520,0
3309,Rural,0,0,0,0,0,0
3309,Town,0,0,0,0,0,0
3310,Metropolitan,1,0,0,2,47,0
3310,Rural,0,0,0,0,0,0
3310,Town,0,0,0,0,0,0
3311,Metropolitan,34,156,52,47,1494,0
3311,Rural,0,0,0,0,0,0
3311,Town,0,0,0,0,0,0
3312,Metropolitan,16,86,35,28,1025,0
3312,Rural,0,0,0,0,0,0
3312,Town,0,0,0,0,0,0
3313,Metropolitan,0,0,0,0,20,0
3313,Rural,4,7,4,4,138,0
3313,Town,0,0,0,0,0,0
3314,Metropolitan,0,0,0,0,20,0
3314,Rural,0,1,2,1,30,0
3314,Town,0,0,0,0,0,0
3315,Metropolitan,27,98,33,29,798,0
3315,Rural,0,0,0,0,0,0
3315,Town,0,0,0,0,0,0
3316,Metropolitan,16,50,20,13,411,0
3316,Rural,0,0,0,0,0,0
3316,Town,0,0,0,0,0,0
3317,Metropolitan,16,42,19,14,355,0
3317,Rural,0,0,0,0,0,0
3317,Town,0,0,0,0,0,0
3318,Metropolitan,4,2,2,3,44,0
3318,Rural,0,0,0,0,0,0
3318,Town,0,0,0,0,0,0
3319,Metropolitan,0,0,0,0,20,0
3319,Rural,0,0,0,0,0,0
3319,Town,0,0,0,0,0,0
3320,Metropolitan,14,53,28,18,437,0
3320,Rural,0,0,0,0,0,0
3320,Town,0,0,0,0,0,0
3321,Metropolitan,1,2,2,2,43,0
3321,Rural,0,0,0,0,0,0
3321,Town,0,0,0,0,0,0
3322,Metropolitan,8,19,6,5,110,0
3322,Rural,0,0,0,0,0,0
3322,Town,0,0,0,0,0,0
3323,Metropolitan,0,0,0,0,20,0
3323,Rural,0,0,0,0,0,0
