District,Type,A24,A5P,MH,SFA,SFD,GQ
2454,Rural,0,0,0,0,0,0
2454,Town,0,0,0,0,0,0
2455,Metropolitan,4,74,7,25,259,0
2455,Rural,0,0,0,0,0,0
2455,Town,0,0,0,0,0,0
2456,Metropolitan,9,73,7,40,431,0
2456,Rural,0,0,0,0,0,0
2456,Town,0,0,0,0,0,0
2457,Metropolitan,1,24,3,8,54,0
2457,Rural,0,0,0,0,0,0
2457,Town,0,0,0,0,0,0
2458,Metropolitan,16,112,11,37,361,0
2458,Rural,0,0,0,0,0,0
2458,Town,0,0,0,0,0,0
2459,Metropolitan,8,97,17,60,751,0
2459,Rural,0,0,0,0,0,0
2459,Town,0,0,0,0,0,0
2460,Metropolitan,2,45,6,25,394,0
2460,Rural,0,0,0,0,0,0
2460,Town,0,0,0,0,0,0
2461,Metropolitan,1,34,3,16,276,0
2461,Rural,0,0,0,0,0,0
2461,Town,0,0,0,0,0,0
2462,Metropolitan,0,0,0,0,10,0
2462,Rural,0,0,0,0,0,0
2462,Town,0,0,0,0,0,0
2463,Metropolitan,11,112,17,44,485,0
2463,Rural,0,0,0,0,0,0
2463,Town,0,0,0,0,0,0
2464,Metropolitan,1,8,2,4,30,0
2464,Rural,0,0,0,0,0,0
2464,Town,0,0,0,0,0,0
2465,Metropolitan,2,10,1,5,40,0
2465,Rural,0,0,0,0,0,0
2465,Town,0,0,0,0,0,0
2466,Metropolitan,7,76,5,16,220,0
2466,Rural,0,0,0,0,0,0
2466,Town,0,0,0,0,0,0
2467,Metropolitan,5,98,6,23,299,0
2467,Rural,0,0,0,0,0,0
2467,Town,0,0,0,0,0,0
2468,Metropolitan,5,111,14,27,374,0
2468,Rural,0,0,0,0,0,0
2468,Town,0,0,0,0,0,0
2469,Metropolitan,4,30,3,5,92,0
2469,Rural,0,0,0,0,0,0
2469,Town,0,0,0,0,0,0
2470,Metropolitan,4,28,3,7,78,0
2470,Rural,0,0,0,0,0,0
2470,Town,0,0,0,0,0,0
2471,Metropolitan,8,103,13,40,466,0
2471,Rural,0,0,0,0,0,0
2471,Town,0,0,0,0,0,0
2472,Metropolitan,9,112,10,26,352,0
2472,Rural,0,0,0,0,0,0
2472,Town,0,0,0,0,0,0
2473,Metropolitan,0,12,0,3,42,0
2473,Rural,0,0,0,0,0,0
2473,Town,0,0,0,0,0,0
2474,Metropolitan,10,88,5,34,406,0
2474,Rural,0,0,0,0,0,0
2474,Town,0,0,0,0,0,0
2475,Metropolitan,7,102,7,28,457,0
2475,Rural,0,0,0,0,0,0
2475,Town,0,0,0,0,0,0
2476,Metropolitan,24,219,31,104,1108,0
2476,Rural,0,0,0,0,0,0
2476,Town,0,0,0,0,0,0
2477,Metropolitan,12,92,18,50,424,0
2477,Rural,0,0,0,0,0,0
2477,Town,0,0,0,0,0,0
2478,Metropolitan,6,36,4,8,105,0
2478,Rural,0,0,0,0,0,0
2478,Town,0,0,0,0,0,0
2479,Metropolitan,7,97,10,29,395,0
2479,Rural,0,0,0,0,0,0
2479,Town,0,0,0,0,0,0
2480,Metropolitan,12,109,10,27,297,0
2480,Rural,0,0,0,0,0,0
2480,Town,0,0,0,0,0,0
2481,Metropolitan,8,58,7,12,147,0
2481,Rural,0,0,0,0,0,0
2481,Town,0,0,0,0,0,0
2482,Metropolitan,0,0,0,0,10,0
2482,Rural,0,0,0,0,0,0
2482,Town,0,0,0,0,0,0
2483,Metropolitan,0,1,0,0,10,0
2483,Rural,0,0,0,0,0,0
2483,Town,0,0,0,0,0,0
2484,Metropolitan,7,69,9,20,303,0
2484,Rural,0,0,0,0,0,0
2484,Town,0,0,0,0,0,0
2485,Metropolitan,0,1,1,0,10,0
2485,Rural,0,0,0,0,0,0
2485,Town,0,0,0,0,0,0
2486,Metropolitan,0,0,0,0,10,0
2486,Rural,0,0,0,0,0,0
2486,Town,0,0,0,0,0,0
2487,Metropolitan,0,2,0,0,10,0
2487,Rural,0,0,0,0,0,0
2487,Town,0,0,0,0,0,0
2488,Metropolitan,0,0,0,0,10,0
2488,Rural,0,0,0,0,0,0
2488,Town,0,0,0,0,0,0
2489,Metropolitan,36,317,41,129,1246,0
2489,Rural,0,0,0,0,0,0
2489,Town,0,0,0,0,0,0
2490,Metropolitan,7,63,8,21,264,0
2490,Rural,0,0,0,0,0,0
2490,Town,0,0,0,0,0,0
2491,Metropolitan,5,61,8,15,160,0
2491,Rural,0,0,0,0,0,0
2491,Town,0,0,0,0,0,0
2492,Metropolitan,30,244,31,106,836,0
2492,Rural,0,0,0,0,0,0
2492,Town,0,0,0,0,0,0
2493,Metropolitan,1,2,1,1,7,0
2493,Rural,0,0,0,0,0,0
2493,Town,0,0,0,0,0,0
2494,Metropolitan,0,0,0,0,10,0
2494,Rural,0,0,0,0,0,0
2494,Town,0,0,0,0,0,0
2495,Metropolitan,0,0,0,0,10,0
2495,Rural,0,0,0,0,0,0
2495,Town,0,0,0,0,0,0
2496,Metropolitan,0,0,0,0,10,0
2496,Rural,0,0,0,0,0,0
2496,Town,0,0,0,0,0,0
2497,Metropolitan,10,141,20,59,778,0
2497,Rural,0,0,0,0,0,0
2497,Town,0,0,0,0,0,0
2498,Metropolitan,10,137,14,54,676,0
2498,Rural,0,0,0,0,0,0
2498,Town,0,0,0,0,0,0
2499,Metropolitan,11,144,20,80,928,0
2499,Rural,0,0,0,0,0,0
2499,Town,0,0,0,0,0,0
2500,Metropolitan,8,82,7,16,227,0
2500,Rural,0,0,0,0,0,0
2500,Town,0,0,0,0,0,0
2501,Metropolitan,8,100,7,19,225,0
2501,Rural,0,0,0,0,0,0
2501,Town,0,0,0,0,0,0
2502,Metropolitan,7,80,7,54,660,0
2502,Rural,0,0,0,0,0,0
2502,Town,0,0,0,0,0,0
2503,Metropolitan,8,87,6,59,787,0
2503,Rural,0,0,0,0,0,0
2503,Town,0,0,0,0,0,0
2504,Metropolitan,2,59,11,30,487,0
2504,Rural,0,0,0,0,0,0
2504,Town,0,0,0,0,0,0
2505,Metropolitan,6,51,4,12,187,0
2505,Rural,0,0,0,0,0,0
2505,Town,0,0,0,0,0,0
2506,Metropolitan,9,85,8,42,577,0
2506,Rural,0,0,0,0,0,0
2506,Town,0,0,0,0,0,0
2507,Metropolitan,5,61,7,17,237,0
2507,Rural,0,0,0,0,0,0
2507,Town,0,0,0,0,0,0
2508,Metropolitan,0,0,0,0,10,0
2508,Rural,0,0,0,0,0,0
2508,Town,0,0,0,0,0,0
2509,Metropolitan,15,324,7,81,452,0
2509,Rural,0,0,0,0,0,0
2509,Town,0,0,0,0,0,0
2510,Metropolitan,21,471,7,148,658,0
2510,Rural,0,0,0,0,0,0
2510,Town,0,0,0,0,0,0
2511,Metropolitan,24,613,11,158,667,0
2511,Rural,0,0,0,0,0,0
2511,Town,0,0,0,0,0,0
2512,Metropolitan,4,78,4,12,41,0
2512,Rural,0,0,0,0,0,0
2512,Town,0,0,0,0,0,0
2513,Metropolitan,12,326,6,89,443,0
2513,Rural,0,0,0,0,0,0
2513,Town,0,0,0,0,0,0
2514,Metropolitan,7,123,3,21,194,0
2514,Rural,0,0,0,0,0,0
2514,Town,0,0,0,0,0,0
2515,Metropolitan,11,276,6,62,338,0
2515,Rural,0,0,0,0,0,0
2515,Town,0,0,0,0,0,0
2516,Metropolitan,7,216,5,52,395,0
2516,Rural,0,0,0,0,0,0
2516,Town,0,0,0,0,0,0
2517,Metropolitan,9,284,5,87,559,0
2517,Rural,0,0,0,0,0,0
2517,Town,0,0,0,0,0,0
2518,Metropolitan,6,161,4,22,98,0
2518,Rural,0,0,0,0,0,0
2518,Town,0,0,0,0,0,0
2519,Metropolitan,2,40,0,15,185,0
2519,Rural,0,0,0,0,0,0
2519,Town,0,0,0,0,0,0
2520,Metropolitan,4,150,1,78,1065,0
2520,Rural,0,0,0,0,0,0
2520,Town,0,0,0,0,0,0
2521,Metropolitan,6,205,4,104,1322,0
2521,Rural,0,0,0,0,0,0
2521,Town,0,0,0,0,0,0
2522,Metropolitan,3,132,1,57,904,0
2522,Rural,0,0,0,0,0,0
2522,Town,0,0,0,0,0,0
2523,Metropolitan,0,0,0,0,10,0
2523,Rural,0,0,0,0,0,0
2523,Town,0,0,0,0,0,0
2524,Metropolitan,3,66,4,12,75,0
2524,Rural,0,0,0,0,0,0
2524,Town,0,0,0,0,0,0
2525,Metropolitan,14,332,5,162,1525,0
2525,Rural,0,0,0,0,0,0
2525,Town,0,0,0,0,0,0
2526,Metropolitan,6,106,4,24,275,0
2526,Rural,0,0,0,0,0,0
2526,Town,0,0,0,0,0,0
2527,Metropolitan,1,4,0,1,4,0
2527,Rural,0,0,0,0,0,0
2527,Town,0,0,0,0,0,0
2528,Metropolitan,0,0,0,0,10,0
2528,Rural,0,0,0,0,0,0
2528,Town,0,0,0,0,0,0
2529,Metropolitan,10,257,6,61,288,0
2529,Rural,0,0,0,0,0,0
2529,Town,0,0,0,0,0,0
2530,Metropolitan,4,100,1,34,254,0
2530,Rural,0,0,0,0,0,0
2530,Town,0,0,0,0,0,0
2531,Metropolitan,1,4,0,1,10,0
2531,Rural,0,0,0,0,0,0
2531,Town,0,0,0,0,0,0
2532,Metropolitan,17,477,7,169,971,0
2532,Rural,0,0,0,0,0,0
2532,Town,0,0,0,0,0,0
2533,Metropolitan,12,189,3,57,608,0
2533,Rural,0,0,0,0,0,0
2533,Town,0,0,0,0,0,0
2534,Metropolitan,10,286,4,96,619,0
2534,Rural,0,0,0,0,0,0
2534,Town,0,0,0,0,0,0
2535,Metropolitan,0,0,0,0,10,0
2535,Rural,0,0,0,0,0,0
2535,Town,0,0,0,0,0,0
2536,Metropolitan,27,534,11,199,1226,0
2536,Rural,0,0,0,0,0,0
2536,Town,0,0,0,0,0,0
2537,Metropolitan,9,179,5,41,277,0
2537,Rural,0,0,0,0,0,0
2537,Town,0,0,0,0,0,0
2538,Metropolitan,32,602,10,170,1043,0
2538,Rural,0,0,0,0,0,0
2538,Town,0,0,0,0,0,0
2539,Metropolitan,1,7,0,0,4,0
2539,Rural,0,0,0,0,0,0
2539,Town,0,0,0,0,0,0
2540,Metropolitan,0,0,0,0,10,0
2540,Rural,0,0,0,0,0,0
2540,Town,0,0,0,0,0,0
2541,Metropolitan,25,553,10,174,954,0
2541,Rural,0,0,0,0,0,0
2541,Town,0,0,0,0,0,0
2542,Metropolitan,1,19,0,0,18,0
2542,Rural,0,0,0,0,0,0
2542,Town,0,0,0,0,0,0
2543,Metropolitan,1,18,0,0,16,0
2543,Rural,0,0,0,0,0,0
2543,Town,0,0,0,0,0,0
2544,Metropolitan,4,80,4,14,64,0
2544,Rural,0,0,0,0,0,0
2544,Town,0,0,0,0,0,0
2545,Metropolitan,4,128,3,17,101,0
2545,Rural,0,0,0,0,0,0
2545,Town,0,0,0,0,0,0
2546,Metropolitan,7,188,5,45,314,0
2546,Rural,0,0,0,0,0,0
2546,Town,0,0,0,0,0,0
2547,Metropolitan,3,42,0,9,73,0
2547,Rural,0,0,0,0,0,0
2547,Town,0,0,0,0,0,0
2548,Metropolitan,9,260,6,73,478,0
2548,Rural,0,0,0,0,0,0
2548,Town,0,0,0,0,0,0
2549,Metropolitan,0,1,0,0,10,0
2549,Rural,0,0,0,0,0,0
2549,Town,0,0,0,0,0,0
2550,Metropolitan,6,131,4,35,223,0
2550,Rural,0,0,0,0,0,0
2550,Town,0,0,0,0,0,0
2551,Metropolitan,1,13,0,3,15,0
2551,Rural,0,0,0,0,0,0
2551,Town,0,0,0,0,0,0
2552,Metropolitan,1,11,0,0,7,0
2552,Rural,0,0,0,0,0,0
2552,Town,0,0,0,0,0,0
2553,Metropolitan,0,0,0,0,10,0
2553,Rural,0,0,0,0,0,0
2553,Town,0,0,0,0,0,0
2554,Metropolitan,20,338,6,63,514,0
2554,Rural,0,0,0,0,0,0
2554,Town,0,0,0,0,0,0
2555,Metropolitan,0,0,0,0,10,0
2555,Rural,0,0,0,0,0,0
2555,Town,0,0,0,0,0,0
2556,Metropolitan,20,476,9,134,500,0
2556,Rural,0,0,0,0,0,0
2556,Town,0,0,0,0,0,0
2557,Metropolitan,7,128,4,21,123,0
2557,Rural,0,0,0,0,0,0
2557,Town,0,0,0,0,0,0
2558,Metropolitan,1,32,0,1,20,0
2558,Rural,0,0,0,0,0,0
2558,Town,0,0,0,0,0,0
2559,Metropolitan,0,0,0,0,10,0
2559,Rural,0,0,0,0,0,0
2559,Town,0,0,0,0,0,0
2560,Metropolitan,21,384,9,77,403,0
2560,Rural,0,0,0,0,0,0
2560,Town,0,0,0,0,0,0
2561,Metropolitan,0,0,0,0,10,0
2561,Rural,0,0,0,0,0,0
2561,Town,0,0,0,0,0,0
2562,Metropolitan,0,0,0,0,10,0
2562,Rural,0,0,0,0,0,0
2562,Town,0,0,0,0,0,0
2563,Metropolitan,35,818,16,244,1271,0
2563,Rural,0,0,0,0,0,0
2563,Town,0,0,0,0,0,0
2564,Metropolitan,13,311,7,86,509,0
2564,Rural,0,0,0,0,0,0
2564,Town,0,0,0,0,0,0
2565,Metropolitan,3,58,1,12,60,0
2565,Rural,0,0,0,0,0,0
2565,Town,0,0,0,0,0,0
2566,Metropolitan,33,724,12,225,1214,0
2566,Rural,0,0,0,0,0,0
2566,Town,0,0,0,0,0,0
2567,Metropolitan,31,630,9,190,991,0
2567,Rural,0,0,0,0,0,0
2567,Town,0,0,0,0,0,0
2568,Metropolitan,3,61,2,8,27,0
2568,Rural,0,0,0,0,0,0
2568,Town,0,0,0,0,0,0
2569,Metropolitan,0,1,0,0,10,0
2569,Rural,0,0,0,0,0,0
2569,Town,0,0,0,0,0,0
2570,Metropolitan,8,141,4,22,140,0
2570,Rural,0,0,0,0,0,0
2570,Town,0,0,0,0,0,0
2571,Metropolitan,1,57,2,9,34,0
2571,Rural,0,0,0,0,0,0
2571,Town,0,0,0,0,0,0
2572,Metropolitan,0,0,0,0,10,0
2572,Rural,0,0,0,0,0,0
2572,Town,0,0,0,0,0,0
2573,Metropolitan,20,412,8,115,710,0
2573,Rural,0,0,0,0,0,0
2573,Town,0,0,0,0,0,0
2574,Metropolitan,22,388,8,111,587,0
2574,Rural,0,0,0,0,0,0
2574,Town,0,0,0,0,0,0
2575,Metropolitan,12,273,7,54,351,0
2575,Rural,0,0,0,0,0,0
2575,Town,0,0,0,0,0,0
2576,Metropolitan,22,519,9,168,1020,0
2576,Rural,0,0,0,0,0,0
2576,Town,0,0,0,0,0,0
2577,Metropolitan,16,270,6,50,329,0
2577,Rural,0,0,0,0,0,0
2577,Town,0,0,0,0,0,0
2578,Metropolitan,29,542,11,178,883,0
2578,Rural,0,0,0,0,0,0
2578,Town,0,0,0,0,0,0
2579,Metropolitan,24,468,7,160,885,0
2579,Rural,0,0,0,0,0,0
2579,Town,0,0,0,0,0,0
2580,Metropolitan,11,272,7,58,381,0
2580,Rural,0,0,0,0,0,0
2580,Town,0,0,0,0,0,0
2581,Metropolitan,9,222,6,35,144,0
2581,Rural,0,0,0,0,0,0
2581,Town,0,0,0,0,0,0
2582,Metropolitan,0,0,0,0,10,0
2582,Rural,0,0,0,0,0,0
2582,Town,0,0,0,0,0,0
2583,Metropolitan,2,20,2,4,18,0
2583,Rural,0,0,0,0,0,0
2583,Town,0,0,0,0,0,0
2584,Metropolitan,22,499,7,150,849,0
2584,Rural,0,0,0,0,0,0
2584,Town,0,0,0,0,0,0
2585,Metropolitan,16,282,5,64,479,0
2585,Rural,0,0,0,0,0,0
2585,Town,0,0,0,0,0,0
2586,Metropolitan,12,167,6,40,288,0
2586,Rural,0,0,0,0,0,0
2586,Town,0,0,0,0,0,0
2587,Metropolitan,13,218,15,57,606,0
2587,Rural,0,0,0,0,0,0
2587,Town,0,0,0,0,0,0
2588,Metropolitan,7,116,7,25,210,0
2588,Rural,0,0,0,0,0,0
2588,Town,0,0,0,0,0,0
2589,Metropolitan,0,0,0,0,10,0
2589,Rural,0,0,0,0,0,0
2589,Town,0,0,0,0,0,0
2590,Metropolitan,7,123,7,32,360,0
2590,Rural,0,0,0,0,0,0
2590,Town,0,0,0,0,0,0
2591,Metropolitan,5,89,7,20,245,0
2591,Rural,0,0,0,0,0,0
2591,Town,0,0,0,0,0,0
2592,Metropolitan,11,157,6,32,230,0
2592,Rural,0,0,0,0,0,0
2592,Town,0,0,0,0,0,0
2593,Metropolitan,8,195,13,51,735,0
2593,Rural,0,0,0,0,0,0
2593,Town,0,0,0,0,0,0
2594,Metropolitan,21,257,21,72,831,0
2594,Rural,0,0,0,0,0,0
2594,Town,0,0,0,0,0,0
2595,Metropolitan,0,1,0,0,10,0
2595,Rural,0,0,0,0,0,0
2595,Town,0,0,0,0,0,0
2596,Metropolitan,2,27,1,2,42,0
2596,Rural,0,0,0,0,0,0
2596,Town,0,0,0,0,0,0
2597,Metropolitan,0,17,1,0,33,0
2597,Rural,0,0,0,0,0,0
2597,Town,0,0,0,0,0,0
2598,Metropolitan,12,183,10,39,444,0
2598,Rural,0,0,0,0,0,0
2598,Town,0,0,0,0,0,0
2599,Metropolitan,9,100,6,25,233,0
2599,Rural,0,0,0,0,0,0
2599,Town,0,0,0,0,0,0
2600,Metropolitan,0,0,0,0,10,0
2600,Rural,0,0,0,0,0,0
2600,Town,0,0,0,0,0,0
2601,Metropolitan,9,130,13,33,596,0
2601,Rural,0,0,0,0,0,0
2601,Town,0,0,0,0,0,0
2602,Metropolitan,7,102,9,18,358,0
2602,Rural,0,0,0,0,0,0
2602,Town,0,0,0,0,0,0
2603,Metropolitan,19,214,17,59,897,0
2603,Rural,0,0,0,0,0,0
2603,Town,0,0,0,0,0,0
2604,Metropolitan,31,414,33,111,1144,0
2604,Rural,0,0,0,0,0,0
2604,Town,0,0,0,0,0,0
2605,Metropolitan,0,13,1,1,22,0
2605,Rural,0,0,0,0,0,0
2605,Town,0,0,0,0,0,0
2606,Metropolitan,21,207,19,38,770,0
2606,Rural,0,0,0,0,0,0
2606,Town,0,0,0,0,0,0
2607,Metropolitan,3,56,2,6,103,0
2607,Rural,0,0,0,0,0,0
2607,Town,0,0,0,0,0,0
2608,Metropolitan,3,61,1,9,103,0
2608,Rural,0,0,0,0,0,0
2608,Town,0,0,0,0,0,0
2609,Metropolitan,8,126,8,28,459,0
2609,Rural,0,0,0,0,0,0
2609,Town,0,0,0,0,0,0
2610,Metropolitan,11,133,12,40,609,0
2610,Rural,0,0,0,0,0,0
2610,Town,0,0,0,0,0,0
2611,Metropolitan,5,115,5,20,218,0
2611,Rural,0,0,0,0,0,0
2611,Town,0,0,0,0,0,0
2612,Metropolitan,6,94,4,17,202,0
2612,Rural,0,0,0,0,0,0
2612,Town,0,0,0,0,0,0
2613,Metropolitan,6,82,2,23,433,0
2613,Rural,0,0,0,0,0,0
2613,Town,0,0,0,0,0,0
2614,Metropolitan,9,138,14,43,953,0
2614,Rural,0,0,0,0,0,0
2614,Town,0,0,0,0,0,0
2615,Metropolitan,12,98,6,41,761,0
2615,Rural,0,0,0,0,0,0
2615,Town,0,0,0,0,0,0
2616,Metropolitan,15,184,18,62,1509,0
2616,Rural,0,0,0,0,0,0
2616,Town,0,0,0,0,0,0
2617,Metropolitan,3,63,2,15,237,0
2617,Rural,0,0,0,0,0,0
2617,Town,0,0,0,0,0,0
2618,Metropolitan,0,8,1,0,26,0
2618,Rural,0,0,0,0,0,0
2618,Town,0,0,0,0,0,0
2619,Metropolitan,8,90,6,25,542,0
2619,Rural,0,0,0,0,0,0
2619,Town,0,0,0,0,0,0
2620,Metropolitan,3,31,1,7,128,0
2620,Rural,0,0,0,0,0,0
2620,Town,0,0,0,0,0,0
2621,Metropolitan,17,168,12,60,1047,0
2621,Rural,0,0,0,0,0,0
2621,Town,0,0,0,0,0,0
2622,Metropolitan,5,68,5,19,405,0
2622,Rural,0,0,0,0,0,0
2622,Town,0,0,0,0,0,0
2623,Metropolitan,5,54,2,13,281,0
2623,Rural,0,0,0,0,0,0
2623,Town,0,0,0,0,0,0
2624,Metropolitan,4,76,4,22,485,0
2624,Rural,0,0,0,0,0,0
2624,Town,0,0,0,0,0,0
2625,Metropolitan,12,163,15,51,859,0
2625,Rural,0,0,0,0,0,0
2625,Town,0,0,0,0,0,0
2626,Metropolitan,12,174,9,38,532,0
2626,Rural,0,0,0,0,0,0
2626,Town,0,0,0,0,0,0
2627,Metropolitan,5,60,2,16,99,0
2627,Rural,0,0,0,0,0,0
2627,Town,0,0,0,0,0,0
2628,Metropolitan,0,0,0,0,10,0
2628,Rural,0,0,0,0,0,0
2628,Town,0,0,0,0,0,0
2629,Metropolitan,16,230,21,56,828,0
2629,Rural,0,0,0,0,0,0
2629,Town,0,0,0,0,0,0
2630,Metropolitan,0,15,0,1,13,0
2630,Rural,0,0,0,0,0,0
2630,Town,0,0,0,0,0,0
2631,Metropolitan,10,142,18,38,1042,0
2631,Rural,0,0,0,0,0,0
2631,Town,0,0,0,0,0,0
2632,Metropolitan,2,56,2,8,61,0
2632,Rural,0,0,0,0,0,0
2632,Town,0,0,0,0,0,0
2633,Metropolitan,4,62,3,15,263,0
2633,Rural,0,0,0,0,0,0
2633,Town,0,0,0,0,0,0
2634,Metropolitan,7,121,6,26,348,0
2634,Rural,0,0,0,0,0,0
2634,Town,0,0,0,0,0,0
2635,Metropolitan,18,170,15,42,616,0
2635,Rural,0,0,0,0,0,0
2635,Town,0,0,0,0,0,0
2636,Metropolitan,5,63,21,38,1694,0
2636,Rural,0,0,0,0,0,0
2636,Town,0,0,0,0,0,0
2637,Metropolitan,0,25,12,15,766,0
2637,Rural,0,0,0,0,0,0
2637,Town,0,0,0,0,0,0
2638,Metropolitan,4,54,25,23,1809,0
2638,Rural,0,0,0,0,0,0
2638,Town,0,0,0,0,0,0
2639,Metropolitan,0,14,6,7,560,0
2639,Rural,0,0,0,0,0,0
2639,Town,0,0,0,0,0,0
2640,Metropolitan,1,20,5,12,884,0
2640,Rural,0,0,0,0,0,0
2640,Town,0,0,0,0,0,0
2641,Metropolitan,0,25,4,14,981,0
2641,Rural,0,0,0,0,0,0
2641,Town,0,0,0,0,0,0
2642,Metropolitan,2,35,17,21,986,0
2642,Rural,0,0,0,0,0,0
2642,Town,0,0,0,0,0,0
2643,Metropolitan,0,15,7,5,228,0
2643,Rural,0,0,0,0,0,0
2643,Town,0,0,0,0,0,0
2644,Metropolitan,1,33,15,15,653,0
2644,Rural,0,0,0,0,0,0
2644,Town,0,0,0,0,0,0
2645,Metropolitan,0,18,16,18,1202,0
2645,Rural,0,0,0,0,0,0
2645,Town,0,0,0,0,0,0
2646,Metropolitan,0,19,11,11,478,0
2646,Rural,0,0,0,0,0,0
2646,Town,0,0,0,0,0,0
2647,Metropolitan,0,19,9,12,783,0
2647,Rural,0,0,0,0,0,0
2647,Town,0,0,0,0,0,0
2648,Metropolitan,2,28,9,15,726,0
2648,Rural,0,0,0,0,0,0
2648,Town,0,0,0,0,0,0
2649,Metropolitan,0,21,6,8,404,0
2649,Rural,0,0,0,0,0,0
2649,Town,0,0,0,0,0,0
2650,Metropolitan,1,23,12,17,714,0
2650,Rural,0,0,0,0,0,0
2650,Town,0,0,0,0,0,0
2651,Metropolitan,0,23,8,8,740,0
2651,Rural,0,0,0,0,0,0
2651,Town,0,0,0,0,0,0
2652,Metropolitan,0,21,9,5,280,0
2652,Rural,0,0,0,0,0,0
2652,Town,0,0,0,0,0,0
2653,Metropolitan,0,33,14,14,605,0
2653,Rural,0,0,0,0,0,0
2653,Town,0,0,0,0,0,0
2654,Metropolitan,0,0,0,0,10,0
2654,Rural,0,0,0,0,0,0
2654,Town,0,0,0,0,0,0
2655,Metropolitan,2,32,15,14,568,0
2655,Rural,0,0,0,0,0,0
2655,Town,0,0,0,0,0,0
2656,Metropolitan,0,19,6,4,245,0
2656,Rural,0,0,0,0,0,0
2656,Town,0,0,0,0,0,0
2657,Metropolitan,1,27,13,10,424,0
2657,Rural,0,0,0,0,0,0
2657,Town,0,0,0,0,0,0
2658,Metropolitan,1,35,10,23,1033,0
2658,Rural,0,0,0,0,0,0
2658,Town,0,0,0,0,0,0
2659,Metropolitan,1,22,12,12,591,0
2659,Rural,0,0,0,0,0,0
2659,Town,0,0,0,0,0,0
2660,Metropolitan,2,23,9,13,978,0
2660,Rural,0,0,0,0,0,0
2660,Town,0,0,0,0,0,0
2661,Metropolitan,0,23,11,9,534,0
2661,Rural,0,0,0,0,0,0
2661,Town,0,0,0,0,0,0
2662,Metropolitan,1,19,6,12,771,0
2662,Rural,0,0,0,0,0,0
2662,Town,0,0,0,0,0,0
2663,Metropolitan,3,26,10,12,640,0
2663,Rural,0,0,0,0,0,0
2663,Town,0,0,0,0,0,0
2664,Metropolitan,0,0,0,0,0,0
2664,Rural,0,18,7,7,267,0
2664,Town,0,0,0,0,0,0
2665,Metropolitan,0,0,0,0,0,0
2665,Rural,0,5,2,0,42,0
2665,Town,0,0,0,0,0,0
2666,Metropolitan,0,0,0,0,0,0
2666,Rural,2,24,9,8,438,0
2666,Town,0,0,0,0,0,0
2667,Metropolitan,0,16,9,7,456,0
2667,Rural,0,0,0,0,0,0
2667,Town,0,0,0,0,0,0
2668,Metropolitan,0,0,0,0,0,0
2668,Rural,1,24,13,14,671,0
2668,Town,0,0,0,0,0,0
2669,Metropolitan,0,23,7,8,458,0
2669,Rural,0,0,0,0,0,0
2669,Town,0,0,0,0,0,0
2670,Metropolitan,0,24,8,9,453,0
2670,Rural,0,0,0,0,0,0
2670,Town,0,0,0,0,0,0
2671,Metropolitan,0,0,0,0,0,0
2671,Rural,0,7,2,1,77,0
2671,Town,0,0,0,0,0,0
2672,Metropolitan,0,20,8,7,355,0
2672,Rural,0,0,0,0,0,0
2672,Town,0,0,0,0,0,0
2673,Metropolitan,4,52,16,30,1382,0
2673,Rural,0,0,0,0,0,0
2673,Town,0,0,0,0,0,0
2674,Metropolitan,0,11,7,5,225,0
2674,Rural,0,0,0,0,0,0
2674,Town,0,0,0,0,0,0
2675,Metropolitan,1,27,10,10,775,0
2675,Rural,0,0,0,0,0,0
2675,Town,0,0,0,0,0,0
2676,Metropolitan,2,36,19,21,1282,0
2676,Rural,0,0,0,0,0,0
2676,Town,0,0,0,0,0,0
2677,Metropolitan,0,7,3,1,104,0
2677,Rural,0,0,0,0,0,0
2677,Town,0,0,0,0,0,0
2678,Metropolitan,1,27,20,17,914,0
2678,Rural,0,0,0,0,0,0
2678,Town,0,0,0,0,0,0
2679,Metropolitan,0,18,7,7,321,0
2679,Rural,0,0,0,0,0,0
2679,Town,0,0,0,0,0,0
2680,Metropolitan,0,9,3,0,73,0
2680,Rural,0,0,0,0,0,0
2680,Town,0,0,0,0,0,0
2681,Metropolitan,0,15,6,5,234,0
2681,Rural,0,0,0,0,0,0
2681,Town,0,0,0,0,0,0
2682,Metropolitan,2,55,24,31,1519,0
2682,Rural,0,0,0,0,0,0
2682,Town,0,0,0,0,0,0
2683,Metropolitan,0,0,0,0,10,0
2683,Rural,0,0,0,0,0,0
2683,Town,0,0,0,0,0,0
2684,Metropolitan,0,0,0,0,10,0
2684,Rural,0,0,0,0,0,0
2684,Town,0,0,0,0,0,0
2685,Metropolitan,1,27,10,11,707,0
2685,Rural,0,0,0,0,0,0
2685,Town,0,0,0,0,0,0
2686,Metropolitan,0,23,9,14,632,0
2686,Rural,0,0,0,0,0,0
2686,Town,0,0,0,0,0,0
2687,Metropolitan,0,16,5,6,319,0
2687,Rural,0,0,0,0,0,0
2687,Town,0,0,0,0,0,0
2688,Metropolitan,2,40,7,16,1125,0
2688,Rural,0,0,0,0,0,0
2688,Town,0,0,0,0,0,0
2689,Metropolitan,0,7,2,1,119,0
2689,Rural,0,0,0,0,0,0
2689,Town,0,0,0,0,0,0
2690,Metropolitan,1,21,7,10,518,0
2690,Rural,0,0,0,0,0,0
